,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use
20953,201778,2017,20.77,1,2,2,1,1,1,1,49.9,1
20954,201779,2017,19.5527,1,1,6,1,3,1,1,59.88,1
20955,201782,2017,33.3257,2,3,1,1,2,2,1,102.06,1
20956,201783,2017,34.7803,2,3,4,1,2,2,1,85.73,1
20957,201785,2017,24.4119,2,8,4,1,2,3,1,64.86,2
20958,201787,2017,30.3888,2,4,4,1,2,4,1,80.74,2
20959,201788,2017,24.4119,1,1,2,6,3,2,1,64.86,1
20960,201789,2017,20.8264,2,5,4,4,2,3,1,56.7,2
20961,201790,2017,20.2457,1,8,1,7,1,1,1,58.51,2
20962,201791,2017,29.4527,2,5,3,4,1,1,1,70.76,1
20963,201792,2017,20.2216,1,5,5,7,3,3,1,46.72,1
20964,201793,2017,18.6055,2,8,1,1,2,3,1,47.63,1
20965,201794,2017,23.003,2,8,1,1,1,1,1,56.7,2
20966,201795,2017,18.3401,2,8,1,5,1,1,1,54.89,2
20967,201796,2017,25.0969,2,8,5,7,2,2,1,66.68,1
20968,201797,2017,35.4375,2,1,4,1,2,1,1,90.72,1
20969,201798,2017,29.0225,1,2,3,5,1,1,1,77.11,1
20970,201800,2017,32.6094,1,6,2,3,2,1,1,86.64,2
20971,201801,2017,16.2181,2,1,4,3,1,1,1,43.09,2
20972,201803,2017,44.2969,1,1,4,1,2,2,1,113.4,1
20973,201804,2017,20.6094,1,1,2,7,3,3,1,50.8,2
20974,201805,2017,28.3205,2,1,2,1,3,2,1,68.04,2
20975,201806,2017,17.3694,2,6,2,7,3,3,1,41.73,1
20976,201807,2017,24.2507,1,8,4,7,1,2,1,72.58,1
20977,201808,2017,19.3233,2,1,6,7,1,4,1,47.63,2
20978,201809,2017,21.1607,2,6,1,4,1,1,1,57.61,2
20979,201810,2017,18.4807,2,1,1,1,1,1,1,52.16,2
20980,201812,2017,39.4066,1,5,3,7,2,2,1,117.94,1
20981,201813,2017,21.8573,2,1,1,6,1,1,1,61.69,2
20982,201814,2017,20.375,2,1,5,1,1,1,1,52.16,1
20983,201815,2017,21.3754,2,7,2,4,2,1,1,60.33,2
20984,201816,2017,22.3391,2,1,1,4,1,1,1,63.05,2
20985,201817,2017,21.1713,2,5,4,2,3,1,1,56.25,2
20986,201818,2017,20.8936,1,6,3,5,3,1,1,58.97,1
20987,201819,2017,18.7813,2,8,1,5,2,1,1,49.9,2
20988,201820,2017,23.5433,2,5,1,4,1,1,1,68.04,2
20989,201821,2017,21.6602,1,1,1,5,3,1,1,58.97,1
20990,201822,2017,24.8448,1,3,1,4,2,4,1,61.24,2
20991,201823,2017,25.4901,1,4,4,2,2,4,1,61.24,1
20992,201824,2017,22.9075,1,7,4,5,2,1,1,72.58,1
20993,201825,2017,26.6612,2,3,2,5,2,3,1,81.65,2
20994,201826,2017,32.9471,1,7,1,5,2,3,1,92.99,1
20995,201827,2017,22.8555,1,3,1,7,1,1,1,58.51,1
20996,201828,2017,21.7107,2,3,2,1,1,1,1,52.16,1
20997,201829,2017,21.3407,2,3,1,7,1,1,1,56.7,2
20998,201830,2017,23.003,2,6,1,1,1,1,1,56.7,2
20999,201831,2017,18.8283,2,8,2,2,7,3,1,51.26,2
21000,201832,2017,38.3214,1,4,1,4,1,1,1,104.33,1
21001,201833,2017,17.68,2,1,6,1,2,4,1,49.9,2
21002,201834,2017,19.6319,2,1,1,2,1,4,1,52.16,2
21003,201835,2017,30.9899,2,7,7,2,7,2,1,84.37,2
21004,201836,2017,22.082,1,6,2,1,3,1,1,54.43,1
21005,201837,2017,20.796,2,8,1,6,1,4,1,51.26,2
21006,201839,2017,20.09,1,1,4,1,2,1,1,58.06,1
21007,201840,2017,30.6523,2,8,4,4,1,1,1,78.47,2
21008,201841,2017,20.4048,2,4,1,5,1,3,1,58.97,2
21009,201842,2017,24.4531,2,1,4,1,2,3,1,62.6,1
21010,201843,2017,22.1866,2,8,2,1,3,3,1,51.26,2
21011,201844,2017,25.0058,2,3,7,1,3,2,1,74.84,1
21012,201845,2017,23.1822,2,5,1,5,1,1,1,52.16,2
21013,201846,2017,23.9,2,4,6,6,2,1,1,63.5,2
21014,201847,2017,24.7544,2,1,5,5,1,3,1,65.77,1
21015,201848,2017,23.6004,1,8,1,5,2,1,1,56.7,2
21016,201849,2017,22.0417,1,2,2,4,2,3,1,47.63,2
21017,201850,2017,25.7157,2,6,6,7,1,1,1,72.58,2
21018,201851,2017,22.195,1,1,1,2,1,1,1,58.97,2
21019,201852,2017,21.3477,2,1,5,7,1,1,1,52.62,2
21020,201853,2017,22.7338,1,6,1,5,1,1,1,68.04,2
21021,201854,2017,21.3477,2,4,4,2,1,1,1,52.62,2
21022,201855,2017,29.628,2,3,3,2,1,3,1,73.03,2
21023,201856,2017,18.25,1,6,4,1,1,1,1,46.72,2
21024,201858,2017,24.2507,1,8,2,1,1,1,1,72.58,2
21025,201859,2017,19.4637,2,8,2,1,2,1,1,56.25,2
21026,201860,2017,27.2344,2,7,2,5,1,2,1,67.13,1
21027,201861,2017,20.9785,1,5,3,4,1,1,1,51.71,2
21028,201862,2017,20.375,1,6,4,6,1,1,1,52.16,2
21029,201863,2017,28.6327,1,6,2,6,1,1,1,90.72,1
21030,201864,2017,22.082,1,2,1,2,1,1,1,54.43,2
21031,201865,2017,24.8047,1,6,1,5,3,1,1,63.5,1
21032,201867,2017,25.1602,1,6,2,7,3,1,1,64.41,1
21033,201868,2017,22.5762,2,4,5,7,1,1,1,52.16,2
21034,201870,2017,25.6088,2,2,4,1,1,2,1,68.04,1
21035,201871,2017,32.6471,1,4,5,4,2,1,1,94.35,2
21036,201872,2017,45.2716,1,7,2,1,1,1,1,111.59,2
21037,201873,2017,23.6004,1,2,1,1,3,1,1,56.7,1
21038,201874,2017,19.6074,2,4,1,3,1,1,1,55.34,2
21039,201875,2017,20.1438,2,2,5,2,2,1,1,53.52,2
21040,201876,2017,25.5156,2,1,1,1,2,3,1,65.32,2
21041,201877,2017,23.9239,1,4,1,5,2,1,1,58.97,2
21042,201878,2017,24.3538,2,1,3,4,2,3,1,58.51,2
21043,201879,2017,23.9477,1,1,2,6,1,3,1,67.59,1
21044,201880,2017,17.0117,1,3,5,5,1,3,1,43.55,1
21045,201881,2017,24.7544,2,1,6,3,1,1,1,65.77,2
21046,201882,2017,24.4531,1,3,7,7,2,1,1,62.6,1
21047,201883,2017,33.3223,2,3,5,7,3,1,1,90.72,2
21048,201885,2017,24.8047,1,6,2,7,3,1,1,63.5,1
21049,201886,2017,26.0469,2,2,1,1,1,1,1,66.68,2
21050,201887,2017,21.2169,2,3,3,7,1,1,1,63.5,2
21051,201888,2017,20.7581,2,5,2,2,1,1,1,65.77,2
21052,201889,2017,34.6886,2,2,2,3,2,2,1,100.25,1
21053,201890,2017,18.4807,2,7,1,1,2,1,1,52.16,2
21054,201891,2017,25.8179,2,1,2,7,2,3,1,55.79,1
21055,201892,2017,20.4048,2,8,5,5,1,1,1,58.97,2
21056,201893,2017,20.4515,2,4,5,1,3,1,1,68.49,2
21057,201894,2017,23.0494,2,5,3,3,1,1,1,61.24,2
21058,201895,2017,20.0417,2,7,5,2,1,1,1,63.5,2
21059,201896,2017,19.0443,2,4,7,2,1,3,1,44,2
21060,201897,2017,20.8936,1,7,4,1,1,1,1,58.97,1
21061,201898,2017,30.5343,2,1,4,1,3,2,1,86.18,2
21062,201899,2017,33.7514,2,4,7,7,2,2,1,95.26,2
21063,201900,2017,22.4986,2,1,1,4,1,2,1,63.5,2
21064,201901,2017,25.4901,1,3,4,4,1,1,1,61.24,2
21065,201903,2017,34.2286,1,1,5,1,2,1,1,84.37,1
21066,201905,2017,26.2089,2,4,2,5,1,4,1,58.97,2
21067,201906,2017,23.0352,1,7,1,7,1,2,1,58.97,1
21068,201907,2017,21.8573,1,2,3,4,1,1,1,61.69,1
21069,201908,2017,34.046,2,7,2,1,2,2,1,83.92,1
21070,201909,2017,21.3407,1,1,1,7,2,3,1,56.7,1
21071,201910,2017,17.7188,2,4,4,5,2,2,1,45.36,2
21072,201911,2017,22.494,2,1,1,1,1,3,1,61.24,2
21073,201913,2017,22.494,2,5,2,1,7,3,1,61.24,2
21074,201914,2017,17.543,1,1,7,1,3,2,1,44.91,2
21075,201915,2017,35.1688,1,1,1,1,2,2,1,93.44,1
21076,201917,2017,19.4922,1,2,3,4,2,3,1,49.9,1
21077,201919,2017,29.4454,2,7,4,4,1,3,1,72.58,2
21078,201920,2017,24.5453,2,7,2,7,2,1,1,58.97,2
21079,201921,2017,27.2812,2,5,4,5,1,1,1,81.65,2
21080,201922,2017,22.2768,2,1,1,7,2,1,1,53.52,1
21081,201923,2017,26.0554,2,4,2,7,5,1,1,75.3,1
21082,201924,2017,22.0417,1,3,4,4,7,3,1,47.63,2
21083,201926,2017,20.4863,2,5,4,4,2,1,1,54.43,2
21084,201927,2017,20.0893,1,1,3,3,1,1,1,56.7,1
21085,201928,2017,28.3232,2,8,3,5,2,1,1,77.11,2
21086,201929,2017,19.6194,2,1,4,4,2,2,1,56.7,1
21087,201931,2017,19.7576,2,8,7,4,1,1,1,62.6,2
21088,201932,2017,23.3882,2,8,2,7,2,1,1,62.14,2
21089,201933,2017,19.285,1,5,7,1,2,1,1,54.43,1
21090,201934,2017,30.3623,2,1,2,2,2,3,1,74.84,2
21091,201935,2017,18.4258,2,4,5,1,3,2,1,47.17,1
21092,201936,2017,26.6133,1,8,2,2,3,3,1,59.88,1
21093,201937,2017,21.598,2,5,5,4,1,2,1,49.9,1
21094,201938,2017,22.1598,2,6,2,7,2,2,1,60.33,2
21095,201939,2017,22.195,2,1,1,1,3,1,1,58.97,2
21096,201940,2017,20.2442,1,4,3,2,5,1,1,49.9,1
21097,201941,2017,21.1903,2,4,4,5,2,2,1,61.24,2
21098,201942,2017,23.6253,2,3,4,3,2,2,1,66.68,2
21099,201943,2017,17.2419,2,6,5,1,2,1,1,45.81,2
21100,201944,2017,25.6088,2,8,4,4,2,2,1,68.04,2
21101,201945,2017,18.25,2,5,3,6,2,1,1,46.72,2
21102,201946,2017,25.918,1,8,5,4,3,1,1,77.57,1
21103,201947,2017,20.36,2,3,6,3,3,2,1,45.81,1
21104,201948,2017,33.2907,1,2,3,1,3,2,1,88.45,1
21105,201949,2017,20.8936,1,4,5,7,3,1,1,58.97,1
21106,201950,2017,22.2171,1,8,2,1,2,1,1,68.04,2
21107,201951,2017,19.9298,1,1,7,7,5,3,1,56.25,1
21108,201952,2017,25.9513,2,8,5,1,2,2,1,68.95,1
21109,201954,2017,19.6925,2,6,4,5,2,2,1,48.54,2
21110,201956,2017,26.29,1,6,1,1,2,1,1,69.85,2
21111,201957,2017,29.157,1,1,7,5,4,2,1,79.38,2
21112,201958,2017,22.0895,1,8,6,1,3,2,1,53.07,1
21113,201959,2017,36.8047,2,1,5,7,3,2,1,90.72,2
21114,201960,2017,33.9854,1,3,1,2,2,1,1,81.65,1
21115,201962,2017,22.8204,2,2,1,7,7,3,1,56.25,1
21116,201963,2017,27.3176,2,5,2,3,2,3,1,72.58,2
21117,201964,2017,34.1007,2,4,4,2,1,2,1,102.06,1
21118,201965,2017,23.4923,2,1,1,1,2,2,1,70.31,2
21119,201966,2017,24.4756,2,8,2,2,1,4,1,60.33,2
21120,201967,2017,23.0988,2,2,6,2,1,1,1,74.84,2
21121,201968,2017,32.4363,2,1,4,7,2,2,1,86.18,2
21122,201969,2017,24.8047,2,4,1,3,2,1,1,63.5,1
21123,201970,2017,27.4894,2,4,2,1,1,1,1,74.84,1
21124,201971,2017,21.9753,2,1,3,5,1,1,1,65.77,2
21125,201972,2017,25.6088,2,1,5,7,3,1,1,68.04,2
21126,201973,2017,21.1611,1,1,1,7,2,3,1,52.16,1
21127,201974,2017,31.717,1,5,2,5,2,1,1,76.2,1
21128,201975,2017,31.675,1,4,5,6,2,1,1,94.8,1
21129,201976,2017,26.975,2,4,2,5,2,1,1,71.67,2
21130,201978,2017,19.6319,2,6,4,4,2,1,1,52.16,2
21131,201979,2017,18.2171,1,7,4,1,2,1,1,55.79,2
21132,201980,2017,21.6602,2,5,3,1,1,1,1,58.97,2
21133,201982,2017,19.3045,1,4,7,1,2,2,1,55.79,1
21134,201983,2017,30.1211,1,4,1,5,2,3,1,77.11,1
21135,201984,2017,18.7813,1,8,2,3,1,1,1,48.08,2
21136,201985,2017,34.1451,2,7,2,1,2,1,1,90.72,2
21137,201986,2017,26.5781,1,8,2,1,2,4,1,68.04,2
21138,201987,2017,17.4732,1,4,1,1,2,3,1,40.37,1
21139,201988,2017,23.0352,1,1,4,5,1,4,1,58.97,2
21140,201989,2017,23.0922,2,1,4,5,1,1,1,49.9,2
21141,201990,2017,20.1438,1,8,4,1,1,1,1,53.52,2
21142,201991,2017,20.2487,2,6,3,3,3,1,1,57.15,2
21143,201992,2017,29.9908,2,2,3,1,2,1,1,81.65,2
21144,201994,2017,30.1797,2,3,4,1,1,2,1,74.39,2
21145,201996,2017,22.7069,2,8,4,1,1,1,1,60.33,2
21146,201998,2017,20.1438,2,1,7,1,2,2,1,53.52,1
21147,201999,2017,19.1589,2,1,2,6,1,2,1,52.16,1
21148,202000,2017,25.7617,1,8,4,1,1,1,1,63.5,1
21149,202003,2017,22.191,2,8,4,3,1,1,1,70.31,2
21150,202004,2017,23.3906,1,1,3,1,2,2,1,59.88,1
21151,202005,2017,19.9927,1,1,2,1,2,2,1,54.43,1
21152,202006,2017,23.9,2,6,7,7,7,3,1,63.5,2
21153,202017,2017,23.3906,1,3,5,5,2,3,1,59.88,1
21154,202018,2017,19.6319,2,6,1,3,1,3,1,52.16,2
21155,202023,2017,25.7157,1,1,3,6,2,2,1,72.58,2
21156,202024,2017,22.195,1,1,2,6,2,3,1,58.97,2
21157,202027,2017,25.9513,1,1,2,3,2,3,1,68.95,2
21158,202028,2017,22.6797,2,8,5,7,1,3,1,58.06,2
21159,202030,2017,24.5592,1,8,2,4,2,3,1,53.07,1
21160,202036,2017,22.0219,1,2,2,4,1,1,1,58.51,2
21161,202040,2017,20.4863,2,6,3,7,2,4,1,54.43,2
21162,202044,2017,21.9723,2,3,2,1,1,1,1,63.5,2
21163,202047,2017,30.3888,1,6,1,1,2,4,1,80.74,1
21164,202048,2017,21.5234,1,8,4,6,7,3,1,51.71,1
21165,202049,2017,36.7266,2,7,2,7,1,3,1,106.14,2
21166,202051,2017,21.2617,2,7,2,2,1,1,1,54.43,2
21167,202053,2017,31.391,2,3,1,4,2,3,1,90.72,2
21168,202055,2017,20.0893,1,4,2,1,2,1,1,56.7,2
21169,202056,2017,23.0494,2,3,1,2,3,3,1,61.24,2
21170,202057,2017,18.3213,2,3,4,6,2,2,1,51.71,1
21171,202062,2017,19.285,1,6,3,2,2,1,1,54.43,2
21172,202063,2017,23.3242,2,4,1,4,2,2,1,63.5,1
21173,202067,2017,23.7578,2,4,1,7,2,2,1,54.89,1
21174,202071,2017,26.6826,1,4,1,7,2,3,1,65.77,1
21175,202072,2017,18.9936,2,2,1,7,1,4,1,51.71,2
21176,202073,2017,19.7033,2,1,4,1,1,3,1,58.97,2
21177,202075,2017,43.9481,1,6,2,3,1,1,1,127.01,2
21178,202081,2017,24.8047,2,6,4,2,1,1,1,63.5,2
21179,202082,2017,22.1797,2,2,2,3,1,1,1,62.6,2
21180,202083,2017,19.4704,1,1,1,7,6,2,1,61.69,1
21181,202085,2017,22.6556,2,8,4,7,1,2,1,54.43,2
21182,202086,2017,21.7107,2,5,5,5,1,2,1,52.16,2
21183,202088,2017,22.847,1,8,1,6,1,3,1,54.89,1
21184,202090,2017,19.1488,2,8,2,1,1,1,1,55.34,2
21185,202094,2017,31.9657,2,3,5,7,1,1,1,107.05,2
21186,202096,2017,18.7813,1,2,1,5,1,1,1,48.08,2
21187,202097,2017,28.4922,2,3,4,2,7,1,1,77.57,2
21188,202098,2017,25.7617,2,1,1,1,2,3,1,63.5,2
21189,202100,2017,21.4759,2,1,5,7,1,1,1,65.77,2
21190,202102,2017,21.053,2,3,4,1,1,1,1,59.42,2
21191,202103,2017,28.9293,2,2,1,6,2,4,1,81.65,1
21192,202105,2017,19.8796,2,4,2,2,1,1,1,64.41,2
21193,202106,2017,24.7544,1,1,3,7,3,1,1,65.77,1
21194,202112,2017,21.793,2,6,4,5,1,1,1,55.79,2
21195,202114,2017,25.614,2,8,2,1,1,1,1,76.66,2
21196,202115,2017,21.1995,1,1,2,7,1,3,1,45.81,1
21197,202116,2017,18.519,2,3,1,4,1,1,1,53.52,2
21198,202117,2017,23.3639,1,5,1,1,1,3,1,53.98,2
21199,202118,2017,20.4618,2,1,2,6,1,1,1,61.24,2
21200,202120,2017,18.0484,2,8,4,5,1,4,1,52.16,2
21201,202121,2017,22.2171,1,5,4,4,2,1,1,68.04,1
21202,202122,2017,18.7813,1,6,1,3,1,1,1,49.9,2
21203,202123,2017,18.1422,2,5,1,1,1,3,1,40.82,2
21204,202125,2017,23.2216,1,6,4,6,2,1,1,55.79,2
21205,202128,2017,24.8448,1,7,3,3,3,1,1,61.24,1
21206,202129,2017,20.4618,2,4,1,5,1,1,1,61.24,1
21207,202130,2017,26.2227,1,1,4,5,2,1,1,67.13,1
21208,202131,2017,20.8102,2,3,2,6,1,4,1,48.08,2
21209,202132,2017,17.0725,2,8,2,3,1,3,1,45.36,2
21210,202133,2017,24.6436,1,3,1,6,3,3,1,71.22,2
21211,202134,2017,19.8438,2,4,1,5,1,1,1,50.8,2
21212,202135,2017,27.886,1,1,1,1,7,2,1,83.46,1
21213,202136,2017,21.2617,2,1,3,6,1,3,1,54.43,2
21214,202137,2017,20.4164,2,8,2,6,1,1,1,47.17,2
21215,202138,2017,28.8937,2,6,2,1,2,2,1,71.22,1
21216,202139,2017,24.5453,1,3,1,7,2,4,1,58.97,1
21217,202143,2017,21.6602,1,1,1,7,2,3,1,58.97,1
21218,202144,2017,20.4618,2,5,1,7,1,1,1,61.24,1
21219,202145,2017,21.1903,2,7,2,1,1,1,1,61.24,2
21220,202151,2017,18.8031,1,6,2,1,2,3,1,53.07,1
21221,202162,2017,31.3386,2,3,3,7,2,1,1,88.45,2
21222,202163,2017,20.6155,2,1,4,5,1,1,1,47.63,2
21223,202165,2017,27.3207,2,4,1,7,2,3,1,77.11,1
21224,202167,2017,22.4986,2,3,3,4,1,1,1,63.5,2
21225,202169,2017,17.6932,1,4,3,7,2,1,1,37.2,1
21226,202171,2017,22.1484,2,4,2,7,1,2,1,56.7,1
21227,202174,2017,20.4863,1,4,3,4,1,1,1,54.43,1
21228,202176,2017,24.6575,1,6,3,1,2,1,1,67.13,2
21229,202178,2017,30.2154,1,1,3,7,1,1,1,85.28,1
21230,202183,2017,22.8555,1,5,2,6,1,1,1,58.51,1
21231,202184,2017,20.0234,1,1,5,6,2,3,1,51.26,1
21232,202185,2017,20.0074,2,6,1,7,2,4,1,59.88,1
21233,202186,2017,32.957,2,5,2,5,2,3,1,84.37,2
21234,202187,2017,27.3207,1,8,6,7,2,3,1,77.11,1
21235,202188,2017,26.8057,2,4,3,4,2,1,1,71.22,2
21236,202190,2017,19.6996,1,1,3,7,2,1,1,60.33,1
21237,202197,2017,22.4986,2,3,5,7,2,3,1,63.5,2
21238,202199,2017,20.16,2,3,7,7,3,3,1,45.36,2
21239,202209,2017,40.4844,2,1,4,4,1,3,1,99.79,2
21240,202210,2017,39.1602,2,1,4,1,2,1,1,100.25,1
21241,202211,2017,23.003,1,2,3,1,3,2,1,56.7,1
21242,202212,2017,23.3242,2,3,1,1,2,1,1,63.5,1
21243,202213,2017,18.7813,2,4,6,2,1,2,1,49.9,2
21244,202214,2017,21.2617,2,6,6,7,1,4,1,54.43,2
21245,202216,2017,25.6914,1,6,1,1,1,3,1,65.77,1
21246,202217,2017,24.1437,2,3,3,6,1,1,1,73.94,2
21247,202218,2017,20.77,2,1,4,3,2,4,1,49.9,1
21248,202219,2017,20.7305,2,1,1,1,2,3,1,53.07,2
21249,202220,2017,19.6319,1,6,2,6,1,3,1,52.16,2
21250,202221,2017,24.1696,2,6,1,4,2,3,1,69.85,1
21251,202222,2017,20.4618,1,8,1,1,2,1,1,61.24,1
21252,202223,2017,44.3901,2,1,2,1,2,4,1,117.94,1
21253,202224,2017,20.375,1,4,4,1,1,1,1,52.16,2
21254,202225,2017,25.918,2,4,4,5,1,4,1,77.57,1
21255,202226,2017,20.375,2,5,1,7,1,2,1,52.16,2
21256,202227,2017,34.0588,2,8,2,2,1,1,1,98.43,1
21257,202228,2017,24.585,2,1,1,1,1,3,1,65.32,2
21258,202229,2017,19.6735,1,4,4,4,1,1,1,38.56,1
21259,202230,2017,24.1579,2,1,1,7,1,1,1,65.77,2
21260,202231,2017,22.8246,2,1,3,6,3,1,1,62.14,2
21261,202232,2017,20.4863,2,8,4,1,1,1,1,54.43,2
21262,202233,2017,21.3407,2,8,4,1,1,1,1,56.7,2
21263,202234,2017,34.9994,1,3,3,6,1,1,1,92.99,1
21264,202239,2017,14.91,1,1,2,7,4,1,1,43.09,1
21265,202240,2017,26.4632,1,5,2,4,3,3,1,70.31,1
21266,202241,2017,21.9723,1,8,7,1,4,1,1,63.5,1
21267,202243,2017,18.8031,1,6,1,5,1,1,1,53.07,2
21268,202244,2017,21.9022,2,1,5,7,1,2,1,52.62,2
21269,202245,2017,17.7188,1,4,5,7,1,1,1,45.36,1
21270,202247,2017,25.8255,2,8,6,7,1,1,1,70.31,2
21271,202248,2017,26.4632,1,4,4,1,2,1,1,70.31,1
21272,202250,2017,21.9945,2,4,4,2,2,1,1,59.88,2
21273,202252,2017,23.9239,1,8,2,3,1,1,1,58.97,1
21274,202253,2017,26.1124,2,2,1,2,1,1,1,60.33,2
21275,202255,2017,23.3029,2,8,4,6,1,1,1,65.77,2
21276,202256,2017,24.9917,1,3,4,6,3,3,1,68.04,1
21277,202257,2017,31.7809,1,1,1,2,1,1,1,102.97,1
21278,202261,2017,20.2442,1,5,5,7,4,1,1,49.9,1
21279,202262,2017,34.0195,1,1,2,5,2,1,1,87.09,2
21280,202263,2017,23.6426,1,4,2,4,1,1,1,70.76,1
21281,202265,2017,20.375,2,8,1,1,1,1,1,52.16,2
21282,202266,2017,22.082,2,1,5,1,2,4,1,54.43,2
21283,202267,2017,21.1713,1,5,4,6,2,1,1,56.25,2
21284,202268,2017,19.1488,1,4,5,7,1,1,1,55.34,2
21285,202274,2017,19.1589,1,6,1,6,1,1,1,52.16,1
21286,202276,2017,21.9723,2,1,4,3,2,3,1,63.5,2
21287,202279,2017,26.29,2,4,1,6,1,4,1,69.85,2
21288,202282,2017,24.3269,2,3,6,2,3,2,1,66.23,1
21289,202284,2017,25.4,1,1,1,6,2,3,1,57.15,1
21290,202286,2017,24.5412,2,6,1,1,1,3,1,56.7,2
21291,202287,2017,28.2526,2,6,5,1,3,3,1,81.65,1
21292,202288,2017,24.589,1,3,4,7,2,3,1,69.4,1
21293,202289,2017,34.3577,2,6,6,5,1,2,1,79.38,2
21294,202290,2017,24.9114,2,4,3,1,1,3,1,70.31,2
21295,202292,2017,21.5743,1,6,5,3,3,3,1,45.36,1
21296,202295,2017,29.0225,2,1,1,1,2,2,1,77.11,1
21297,202296,2017,21.8995,1,8,2,7,1,2,1,53.98,1
21298,202308,2017,19.448,2,3,6,7,2,2,1,54.89,2
21299,202310,2017,23.7847,1,1,5,1,1,2,1,67.13,2
21300,202322,2017,28.2526,1,2,6,7,1,2,1,81.65,1
21301,202323,2017,20.2442,2,6,4,4,1,3,1,49.9,2
21302,202324,2017,25.5237,1,1,1,1,1,4,1,58.97,2
21303,202327,2017,22.5778,2,3,3,1,2,2,1,50.8,1
21304,202329,2017,38.57,2,1,4,2,1,1,1,108.86,2
21305,202330,2017,18.6593,2,5,4,4,1,1,1,50.8,2
21306,202331,2017,21.1611,1,7,3,4,3,2,1,52.16,1
21307,202333,2017,19.1367,1,4,7,7,2,2,1,48.99,1
21308,202334,2017,24.1911,2,1,1,7,3,2,1,54.43,1
21309,202335,2017,25.326,2,1,4,7,2,2,1,68.95,1
21310,202336,2017,25.1142,1,8,4,7,2,2,1,72.58,2
21311,202337,2017,21.3407,1,8,4,5,1,1,1,56.7,1
21312,202339,2017,18.7945,2,5,4,6,2,2,1,56.25,2
21313,202341,2017,19.1256,2,8,2,5,1,1,1,53.98,2
21314,202342,2017,29.2653,2,1,4,1,2,2,1,70.31,2
21315,202343,2017,23.6584,1,1,4,1,3,1,1,64.41,1
21316,202345,2017,22.082,2,2,3,2,1,1,1,54.43,2
21317,202353,2017,23.0988,1,8,3,1,1,3,1,74.84,2
21318,202354,2017,20.16,1,8,2,1,1,3,1,45.36,2
21319,202355,2017,30.1211,2,4,4,6,3,3,1,77.11,2
21320,202357,2017,18.3213,2,6,3,5,2,4,1,51.71,2
21321,202358,2017,22.4986,1,5,5,1,1,3,1,63.5,1
21322,202360,2017,21.7128,2,1,1,1,2,3,1,53.52,2
21323,202363,2017,19.9927,2,1,1,3,1,1,1,54.43,2
21324,202364,2017,31.391,2,2,2,1,1,3,1,90.72,2
21325,202365,2017,18.0484,2,4,1,7,7,1,1,52.16,2
21326,202366,2017,28.9293,2,5,5,1,1,3,1,81.65,1
21327,202367,2017,19.3992,2,5,2,1,1,1,1,58.06,2
21328,202368,2017,19.6925,2,4,2,4,1,1,1,48.54,2
21329,202369,2017,30.7313,1,1,5,1,2,1,1,81.65,1
21330,202370,2017,22.3391,1,6,1,1,1,4,1,63.05,1
21331,202371,2017,23.0494,2,4,1,7,3,4,1,61.24,2
21332,202373,2017,39.4066,1,1,4,5,1,3,1,117.94,2
21333,202374,2017,26.0684,2,4,1,5,1,1,1,78.02,1
21334,202375,2017,24.3464,2,1,1,5,2,4,1,56.25,2
21335,202377,2017,21.6602,2,6,1,4,1,1,1,58.97,2
21336,202380,2017,25.6088,2,3,2,1,1,1,1,68.04,2
21337,202381,2017,18.3143,2,4,3,4,1,4,1,44,2
21338,202382,2017,25.4759,2,7,2,1,1,2,1,78.02,1
21339,202383,2017,20.3269,2,2,5,6,1,1,1,55.34,2
21340,202384,2017,23.6004,2,4,5,1,1,3,1,56.7,1
21341,202385,2017,18.1618,2,5,3,3,1,1,1,51.26,2
21342,202386,2017,22.4986,1,1,1,7,3,3,1,63.5,1
21343,202387,2017,28.4267,2,2,2,5,1,3,1,63.96,2
21344,202388,2017,16.6612,1,4,5,7,1,3,1,45.36,2
21345,202389,2017,25.8255,2,5,4,1,2,1,1,70.31,2
21346,202390,2017,18.8803,1,1,2,1,1,1,1,45.36,1
21347,202391,2017,32.3927,2,1,1,6,1,2,1,74.84,2
21348,202393,2017,27.3176,2,1,4,4,1,3,1,72.58,2
21349,202396,2017,20.7347,2,6,1,3,1,1,1,63.5,2
21350,202405,2017,17.9945,2,2,4,1,1,1,1,48.99,2
21351,202409,2017,20.0074,2,2,1,1,1,2,1,59.88,2
21352,202410,2017,23.003,1,3,1,4,1,1,1,56.7,1
21353,202414,2017,28.7948,2,6,1,1,1,1,1,86.18,2
21354,202415,2017,24.2507,2,1,7,1,2,3,1,72.58,2
21355,202416,2017,19.8252,2,2,1,3,1,3,1,47.63,2
21356,202425,2017,44.1641,1,3,4,1,1,1,1,108.86,2
21357,202431,2017,41.5162,1,4,4,7,4,2,1,131.54,2
21358,202432,2017,20.3913,2,3,1,7,2,1,1,48.99,2
21359,202435,2017,24.8448,1,6,3,2,1,3,1,61.24,1
21360,202437,2017,26.1309,1,2,3,3,1,3,1,64.41,2
21361,202443,2017,21.3407,2,6,1,3,2,1,1,56.7,2
21362,202445,2017,23.2188,1,5,2,4,1,1,1,61.69,2
21363,202447,2017,20.8936,1,2,2,4,1,1,1,58.97,2
21364,202449,2017,25.7157,2,6,3,7,1,2,1,72.58,2
