,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight
15881,193802,2017,22.4593,1,7,3,2,2,1,2,79.38
15882,193803,2017,23.1191,1,8,2,4,2,1,2,83.46
15883,193805,2017,22.4012,2,4,1,6,2,1,2,72.58
15884,193806,2017,26.4023,2,5,6,4,3,3,2,67.59
15885,193807,2017,29.5401,1,1,2,6,2,2,2,95.71
15886,193808,2017,20.7232,1,2,4,3,2,3,2,69.4
15887,193810,2017,21.1747,2,8,5,7,1,2,2,74.84
15888,193813,2017,22.7578,1,3,4,6,3,1,2,65.77
15889,193814,2017,18.2866,1,5,5,6,4,1,2,61.24
15890,193815,2017,31.4954,1,3,4,7,3,1,2,99.79
15891,193817,2017,18.9615,2,4,5,7,2,1,2,63.5
15892,193818,2017,19.349,2,1,5,1,2,2,2,69.85
15893,193819,2017,27.7673,1,8,5,2,1,1,2,92.99
15894,193821,2017,30.4757,1,8,2,4,4,3,2,102.06
15895,193822,2017,31.0702,1,8,5,1,3,2,2,92.99
15896,193823,2017,25.0537,1,7,1,1,2,1,2,79.38
15897,193826,2017,19.9778,2,8,4,1,2,3,2,72.12
15898,193827,2017,18.6119,2,6,2,6,2,1,2,58.97
15899,193830,2017,29.4111,2,8,7,3,2,1,2,83.01
15900,193831,2017,23.1882,2,8,1,7,2,4,2,69.4
15901,193832,2017,13.2535,2,1,1,7,4,1,2,45.36
15902,193833,2017,22.7962,1,6,3,2,3,1,2,78.02
15903,193834,2017,18.9615,1,6,4,2,2,1,2,63.5
15904,193836,2017,15.9967,2,1,1,5,1,2,2,48.99
15905,193838,2017,23.5433,1,3,1,7,2,2,2,68.04
15906,193839,2017,28.4452,2,3,1,7,1,1,2,95.26
15907,193841,2017,27.0895,1,4,4,6,2,2,2,90.72
15908,193842,2017,20.3171,1,8,3,1,3,3,2,68.04
15909,193844,2017,24.7051,1,8,3,1,3,1,2,73.94
15910,193845,2017,21.2067,2,4,1,6,1,4,2,72.58
15911,193846,2017,23.0495,2,6,4,1,1,1,2,73.03
15912,193847,2017,29.4913,2,6,5,3,2,1,2,80.29
15913,193848,2017,23.359,1,7,3,1,2,1,2,82.56
15914,193849,2017,23.4595,2,8,3,3,2,1,2,80.29
15915,193851,2017,27.1998,1,5,2,6,2,1,2,86.18
15916,193853,2017,21.9723,1,8,1,1,3,1,2,63.5
15917,193854,2017,36.2202,2,4,1,6,3,3,2,114.76
15918,193855,2017,21.817,2,5,3,4,1,4,2,77.11
15919,193856,2017,30.0656,2,5,1,7,1,1,2,95.26
15920,193857,2017,23.3805,2,7,1,3,1,1,2,87.09
15921,193858,2017,23.7033,2,4,1,6,3,1,2,79.38
15922,193859,2017,23.4787,2,8,3,5,2,1,2,74.39
15923,193860,2017,25.1804,2,8,1,4,2,1,2,86.18
15924,193861,2017,25.6316,1,6,1,7,4,3,2,92.53
15925,193862,2017,22.195,2,1,1,6,1,4,2,58.97
15926,193863,2017,20.9408,1,8,1,7,7,4,2,71.67
15927,193864,2017,22.4298,2,6,2,2,3,1,2,67.13
15928,193867,2017,23.7438,1,8,3,4,1,1,2,83.92
15929,193868,2017,25.759,1,1,1,5,3,2,2,92.99
15930,193871,2017,21.4746,2,3,3,7,1,4,2,68.04
15931,193872,2017,28,1,8,4,3,2,3,2,90.72
15932,193873,2017,30.0656,2,1,3,6,1,1,2,95.26
15933,193874,2017,23.7438,1,5,4,6,2,1,2,83.92
15934,193875,2017,28.2715,1,4,6,7,5,3,2,102.06
15935,193876,2017,21.6728,1,8,5,2,1,1,2,72.58
15936,193877,2017,19.8931,1,8,2,1,1,1,2,70.31
15937,193878,2017,35.6176,2,6,2,4,2,3,2,106.6
15938,193879,2017,29.6229,1,8,7,7,1,1,2,90.72
15939,193880,2017,19.7766,1,7,1,7,7,4,2,66.23
15940,193881,2017,17.8934,2,8,1,2,1,4,2,61.24
15941,193882,2017,33.6447,2,8,6,5,2,1,2,106.6
15942,193883,2017,25.8962,1,8,3,3,1,1,2,74.84
15943,193884,2017,23.7033,2,8,2,1,1,3,2,79.38
15944,193887,2017,20.7012,2,8,2,2,2,2,2,77.11
15945,193888,2017,28.0088,2,3,1,7,2,1,2,104.33
15946,193889,2017,22.195,2,1,2,5,3,1,2,58.97
15947,193890,2017,21.9415,2,5,4,4,3,1,2,73.48
15948,193891,2017,30.6728,1,8,1,1,2,1,2,108.41
15949,193892,2017,24.6389,1,8,5,1,1,1,2,79.83
15950,193893,2017,22.4986,2,2,1,1,3,3,2,63.5
15951,193894,2017,19.5988,2,6,1,6,1,1,2,63.5
15952,193895,2017,25.7643,1,8,1,1,3,2,2,77.11
15953,193896,2017,24.3811,2,7,3,4,1,1,2,81.65
15954,193897,2017,21.5586,1,8,4,4,2,4,2,69.85
15955,193898,2017,29.9908,2,6,5,2,1,1,2,81.65
15956,193899,2017,24.9917,1,3,3,2,3,3,2,68.04
15957,193900,2017,19.3284,2,5,4,2,2,2,2,61.24
15958,193903,2017,25.7701,1,1,7,1,1,3,2,81.65
15959,193905,2017,24.1437,1,5,4,6,3,3,2,73.94
15960,193907,2017,22.0789,1,3,6,1,3,2,2,73.94
15961,193908,2017,28.7948,1,3,1,1,3,4,2,86.18
15962,193909,2017,19.7576,1,5,7,6,2,2,2,62.6
15963,193910,2017,22.821,1,3,1,7,2,1,2,64.41
15964,193913,2017,23.5433,1,8,7,5,3,2,2,68.04
15965,193914,2017,36.1928,1,6,2,4,3,3,2,127.92
15966,193915,2017,27.6584,1,1,7,7,2,3,2,75.3
15967,193916,2017,26.3668,2,8,6,5,1,1,2,76.2
15968,193917,2017,39.7861,2,4,4,3,3,3,2,140.62
15969,193918,2017,26.0401,2,8,3,3,2,2,2,84.37
15970,193919,2017,26.4866,1,8,5,2,2,1,2,83.92
15971,193920,2017,28.7006,1,6,5,7,1,2,2,92.99
15972,193922,2017,18.6085,1,4,1,7,3,1,2,65.77
15973,193925,2017,29.3492,1,3,1,6,2,1,2,92.99
15974,193926,2017,28.6482,1,7,6,2,2,1,2,103.42
15975,193928,2017,18.6085,2,1,1,4,2,1,2,65.77
15976,193929,2017,20.1053,2,7,2,5,2,1,2,72.58
15977,193930,2017,24.0138,2,1,7,3,1,4,2,69.4
15978,193932,2017,24.7544,1,8,4,3,3,4,2,65.77
15979,193933,2017,32.9012,2,8,5,4,2,4,2,106.6
15980,193935,2017,28.1404,1,4,5,3,2,3,2,86.18
15981,193936,2017,23.4923,1,1,4,4,2,1,2,70.31
15982,193937,2017,29.7656,2,5,7,7,3,3,2,76.2
15983,193939,2017,21.9723,2,2,2,1,1,3,2,63.5
15984,193940,2017,22.4986,2,8,2,4,2,3,2,63.5
15985,193941,2017,16.2939,1,4,3,5,3,1,2,49.9
15986,193942,2017,19.8465,2,5,1,5,1,4,2,60.78
15987,193943,2017,30.5489,2,3,4,4,1,2,2,75.3
15988,193944,2017,18.9931,2,4,6,7,1,3,2,54.89
15989,193950,2017,39.7861,1,1,7,7,2,2,2,140.62
15990,193951,2017,23.9935,2,5,5,4,3,1,2,73.48
15991,193952,2017,26.5069,1,8,3,1,1,1,2,90.72
15992,193953,2017,19.2508,1,1,1,2,2,1,2,68.04
15993,193954,2017,20.995,2,1,1,1,1,1,2,70.31
15994,193955,2017,21.216,2,6,3,1,2,1,2,59.88
15995,193956,2017,22.4986,1,8,4,6,1,1,2,63.5
15996,193957,2017,29.8344,1,8,5,2,7,4,2,111.13
15997,193958,2017,28.2526,2,2,2,2,2,2,2,81.65
15998,193959,2017,30.3117,1,8,2,1,2,1,2,90.72
15999,193961,2017,26.8082,1,4,5,4,1,3,2,82.1
16000,193962,2017,18.8339,1,8,7,7,1,3,2,54.43
16001,193965,2017,22.7338,2,7,5,6,3,2,2,68.04
16002,193966,2017,20.0417,1,8,5,5,3,1,2,63.5
16003,193967,2017,23.6208,1,5,4,6,2,1,2,74.84
16004,193968,2017,29.7336,1,8,7,7,2,2,2,83.92
16005,193969,2017,19.285,2,7,2,1,2,4,2,54.43
16006,193971,2017,25.4603,1,8,4,2,1,1,2,76.2
16007,193972,2017,22.4429,2,8,1,4,2,3,2,64.86
16008,193975,2017,23.1936,2,5,1,7,1,1,2,79.38
16009,193976,2017,20.9063,2,2,7,4,1,4,2,53.52
16010,193977,2017,35.6176,1,6,3,5,3,3,2,106.6
16011,193979,2017,20.8288,2,4,5,3,2,3,2,55.34
16012,193980,2017,25.6088,2,6,6,3,2,3,2,68.04
16013,193981,2017,20.0074,1,6,4,4,3,3,2,59.88
16014,193983,2017,21.1607,2,1,2,2,1,3,2,57.61
16015,193984,2017,43.8003,2,3,5,7,1,2,2,131.09
16016,193985,2017,21.9723,1,5,3,2,2,3,2,63.5
16017,193986,2017,23.5433,1,4,4,1,3,4,2,68.04
16018,193987,2017,20.0417,2,5,3,7,2,3,2,63.5
16019,193988,2017,28.8395,1,1,4,1,3,1,2,93.44
16020,193989,2017,32.5845,1,6,3,2,2,3,2,99.79
16021,193990,2017,24.2906,1,6,1,1,2,3,2,74.39
16022,193991,2017,27.1053,2,6,5,4,2,1,2,83.01
16023,193992,2017,23.7994,1,8,1,1,4,4,2,77.11
16024,193993,2017,21.5209,1,4,3,4,2,3,2,64.41
16025,193996,2017,19.5988,1,3,1,5,3,3,2,63.5
16026,193998,2017,46.6702,1,1,1,6,7,3,2,147.87
16027,193999,2017,28.8816,1,4,1,1,3,3,2,88.45
16028,194000,2017,28.8816,1,4,2,2,2,3,2,88.45
16029,194001,2017,21.9753,1,8,1,7,3,4,2,65.77
16030,194003,2017,28.5586,1,6,5,1,2,3,2,92.53
16031,194004,2017,18.9012,2,1,2,2,1,2,2,61.24
16032,194006,2017,23.7994,1,8,2,2,3,3,2,77.11
16033,194007,2017,36.6538,1,3,4,2,3,3,2,99.79
16034,194008,2017,21.0665,2,6,4,1,2,3,2,63.05
16035,194011,2017,22.1204,1,5,4,5,2,3,2,71.67
16036,194013,2017,29.157,2,7,6,3,3,3,2,79.38
16037,194014,2017,21.2067,1,4,1,3,2,1,2,72.58
16038,194015,2017,22.2171,2,1,7,7,6,1,2,68.04
16039,194016,2017,19.5083,2,8,1,4,1,1,2,68.95
16040,194017,2017,22.4986,2,4,3,4,7,3,2,63.5
16041,194018,2017,26.526,1,5,5,7,2,1,2,76.66
16042,194019,2017,27.6036,2,8,6,7,3,3,2,68.04
16043,194020,2017,26.5988,2,8,2,1,3,3,2,86.18
16044,194021,2017,20.0185,2,4,4,1,2,4,2,64.86
16045,194022,2017,21.9723,1,7,5,4,2,3,2,63.5
16046,194023,2017,19.3284,2,7,4,3,2,3,2,61.24
16047,194024,2017,20.0417,2,8,1,7,2,1,2,63.5
16048,194027,2017,20.0417,2,8,4,4,1,1,2,63.5
16049,194028,2017,21.6728,1,6,3,3,1,1,2,72.58
16050,194029,2017,22.7537,2,8,1,2,1,1,2,76.2
16051,194030,2017,22.3476,2,6,2,4,2,4,2,74.84
16052,194031,2017,41.6529,2,4,4,7,3,3,2,113.4
16053,194032,2017,20.9408,1,4,7,7,1,1,2,71.67
16054,194034,2017,26.6593,2,8,7,7,2,2,2,72.58
16055,194035,2017,23.2284,2,8,5,1,2,3,2,67.13
16056,194036,2017,42.5879,2,8,4,5,1,3,2,120.2
16057,194037,2017,19.6393,2,2,1,7,2,4,2,65.77
16058,194040,2017,20.2994,2,1,1,5,1,1,2,65.77
16059,194041,2017,25.8437,1,8,4,4,2,1,2,88.45
16060,194042,2017,20.1827,1,2,1,5,2,1,2,67.59
16061,194043,2017,26.321,1,5,3,5,1,1,2,85.28
16062,194044,2017,22.9075,2,5,3,4,2,1,2,72.58
16063,194045,2017,26.8796,1,6,1,4,2,1,2,87.09
16064,194047,2017,21.216,2,5,1,7,3,3,2,59.88
16065,194049,2017,45.3599,2,4,1,5,2,3,2,131.09
16066,194050,2017,24.9114,2,8,5,6,3,3,2,70.31
16067,194051,2017,29.5533,1,3,2,7,7,3,2,88.45
16068,194052,2017,20.4863,2,4,2,6,2,3,2,54.43
16069,194053,2017,21.3407,1,5,6,4,3,3,2,56.7
16070,194054,2017,19.7033,2,8,7,7,2,1,2,58.97
16071,194057,2017,23.7994,2,6,1,3,2,1,2,77.11
16072,194058,2017,20.7581,2,3,1,5,2,3,2,65.77
16073,194060,2017,35.4863,2,5,4,7,3,1,2,118.84
16074,194061,2017,20.7197,1,8,2,4,4,3,2,59.88
16075,194062,2017,22.494,2,8,1,2,3,3,2,61.24
16076,194064,2017,24.7484,2,4,6,1,2,4,2,69.85
16077,194065,2017,24.5201,1,8,1,1,2,4,2,83.92
16078,194067,2017,20.0417,1,8,2,1,2,4,2,63.5
16079,194068,2017,22.2133,2,2,3,7,1,1,2,74.39
16080,194069,2017,19.2555,1,1,1,7,2,1,2,58.97
16081,194070,2017,23.7994,2,2,2,1,1,3,2,77.11
16082,194071,2017,22.406,2,8,2,3,3,4,2,83.46
16083,194072,2017,23.0255,2,8,5,1,1,1,2,77.11
16084,194073,2017,41.9899,1,2,4,3,1,3,2,140.62
16085,194074,2017,24.3811,2,6,3,2,2,2,2,81.65
16086,194075,2017,24.05,2,8,4,1,2,3,2,76.2
16087,194076,2017,27.4024,2,8,5,5,2,1,2,83.92
16088,194077,2017,27.3207,2,8,2,4,2,3,2,77.11
16089,194078,2017,24.3832,2,8,2,2,1,1,2,86.18
16090,194079,2017,26.6731,1,3,2,2,2,3,2,79.83
16091,194080,2017,32.1662,2,3,1,1,3,1,2,116.12
16092,194081,2017,21.1747,2,8,2,3,1,1,2,74.84
16093,194085,2017,20.4048,2,2,5,7,1,3,2,58.97
16094,194086,2017,22.6021,1,4,2,5,7,3,2,65.32
16095,194087,2017,24.3832,1,5,2,5,2,1,2,86.18
16096,194088,2017,24.2507,1,4,2,1,2,2,2,72.58
16097,194089,2017,24.3811,1,3,4,7,3,3,2,81.65
16098,194090,2017,30.5343,1,5,1,3,3,3,2,86.18
16099,194091,2017,27.4414,2,8,2,3,1,3,2,88.91
16100,194092,2017,22.494,2,8,5,3,2,3,2,61.24
16101,194094,2017,21.4746,1,6,2,6,2,3,2,68.04
16102,194095,2017,30.3117,2,1,4,6,3,3,2,90.72
16103,194097,2017,19.8802,2,8,3,3,5,2,2,68.04
16104,194099,2017,22.191,1,6,5,3,2,1,2,70.31
16105,194100,2017,25.2006,1,8,4,3,2,4,2,81.65
16106,194101,2017,25.9012,1,8,5,2,2,1,2,83.92
16107,194102,2017,23.3242,1,8,1,1,1,3,2,63.5
16108,194103,2017,22.7578,1,3,1,7,3,3,2,65.77
16109,194104,2017,39.0972,1,6,5,5,2,2,2,133.81
16110,194105,2017,29.8201,1,8,2,2,2,3,2,86.18
16111,194106,2017,21.4759,1,8,2,2,2,1,2,65.77
16112,194108,2017,23.1362,1,6,2,1,2,3,2,86.18
16113,194109,2017,27.3207,2,1,1,6,1,1,2,77.11
16114,194110,2017,23.1936,2,2,1,6,1,1,2,79.38
16115,194112,2017,33.4599,2,2,1,7,2,3,2,108.41
16116,194113,2017,17.4279,1,6,3,7,1,4,2,52.16
16117,194114,2017,18.0484,2,8,2,2,1,4,2,52.16
16118,194115,2017,22.191,1,6,2,3,2,1,2,70.31
16119,194116,2017,27.6427,2,6,7,2,1,1,2,99.79
16120,194117,2017,24.9917,2,8,7,7,2,3,2,68.04
16121,194118,2017,29.2249,2,8,1,3,1,4,2,108.86
16122,194119,2017,20.4408,1,6,1,3,2,3,2,62.6
16123,194121,2017,21.9723,1,6,4,1,2,1,2,63.5
16124,194122,2017,26.8796,1,2,1,5,3,3,2,87.09
16125,194123,2017,23.0988,2,8,6,7,3,4,2,74.84
16126,194124,2017,18.7813,2,1,5,7,3,3,2,49.9
16127,194125,2017,31.1535,1,4,5,2,2,1,2,104.33
16128,194126,2017,22.2171,1,6,2,2,2,1,2,68.04
16129,194127,2017,34.7107,1,3,4,1,3,3,2,136.08
16130,194128,2017,25.1302,2,6,4,5,2,3,2,90.72
16131,194130,2017,20.7347,2,8,2,2,1,3,2,63.5
16132,194131,2017,26.5164,2,8,4,7,2,3,2,74.84
16133,194132,2017,31.5,1,5,5,3,4,1,2,102.06
16134,194133,2017,35.1389,2,1,7,7,3,3,2,113.85
16135,194134,2017,20.7581,2,8,7,7,2,3,2,65.77
16136,194135,2017,22.7623,1,8,1,6,2,1,2,72.12
16137,194136,2017,23.9984,1,1,2,5,3,3,2,84.82
16138,194137,2017,27.0895,1,6,4,2,2,3,2,90.72
16139,194138,2017,21.9038,1,8,2,3,1,1,2,69.4
16140,194139,2017,20.7191,1,4,5,6,2,3,2,67.13
16141,194140,2017,24.1071,1,6,1,7,2,3,2,68.04
16142,194142,2017,25.2219,1,1,2,1,1,1,2,98.88
16143,194143,2017,23.0494,1,1,1,1,1,4,2,61.24
16144,194144,2017,22.9584,1,8,5,7,2,2,2,70.31
16145,194145,2017,17.2664,1,4,4,2,3,3,2,49.9
16146,194146,2017,26.7728,2,8,1,2,3,3,2,91.63
16147,194147,2017,23.3242,1,8,7,7,3,3,2,63.5
16148,194148,2017,19.7576,2,2,4,5,2,2,2,62.6
16149,194149,2017,26.5988,2,6,7,7,1,1,2,86.18
16150,194150,2017,22.4012,1,8,5,2,2,1,2,72.58
16151,194151,2017,23.7438,1,8,3,4,1,1,2,83.92
16152,194152,2017,32.6436,2,8,3,2,1,1,2,109.32
16153,194153,2017,21.2809,1,8,1,4,1,1,2,68.95
16154,194154,2017,26.8178,1,6,3,5,1,1,2,89.81
16155,194155,2017,22.9075,2,2,2,2,1,4,2,72.58
16156,194156,2017,21.6602,1,1,1,7,2,2,2,58.97
16157,194161,2017,29.6644,1,1,1,4,2,3,2,85.73
16158,194163,2017,24.6529,2,4,1,2,2,1,2,82.56
16159,194164,2017,27.2994,1,5,5,2,2,1,2,88.45
16160,194165,2017,23.8568,1,1,5,5,3,3,2,81.65
16161,194166,2017,33.3692,2,1,2,7,2,2,2,117.94
16162,194167,2017,21.4198,1,5,5,7,3,1,2,69.4
16163,194168,2017,30.3117,1,8,1,1,2,2,2,90.72
16164,194169,2017,22.5303,2,6,4,3,2,1,2,77.11
16165,194170,2017,32.1294,2,6,3,7,2,3,2,96.16
16166,194171,2017,22.9584,1,8,2,2,3,4,2,70.31
16167,194172,2017,43.1626,2,1,1,1,3,2,2,124.74
16168,194173,2017,21.1747,1,4,5,5,1,3,2,74.84
16169,194174,2017,20.3171,2,8,1,3,3,4,2,68.04
16170,194175,2017,19.2555,2,6,1,6,2,1,2,58.97
16171,194176,2017,33.7514,1,7,4,6,3,1,2,95.26
16172,194177,2017,25.0058,1,7,1,4,2,3,2,74.84
16173,194178,2017,18.8339,1,8,5,4,2,1,2,54.43
16174,194179,2017,18.6085,2,2,4,4,1,1,2,65.77
16175,194180,2017,46.2006,1,6,3,3,1,1,2,149.69
16176,194181,2017,28.2715,2,8,6,7,2,2,2,102.06
16177,194184,2017,17.9663,1,6,7,1,2,2,2,63.5
16178,194186,2017,20.1437,1,8,4,4,1,4,2,61.69
16179,194187,2017,22.2171,2,4,4,7,2,4,2,68.04
16180,194188,2017,20.5353,2,3,1,3,3,1,2,72.58
16181,194189,2017,21.0311,1,8,2,4,2,2,2,60.78
16182,194190,2017,31.3386,2,1,7,4,2,2,2,88.45
16183,194191,2017,30.3796,1,3,1,7,2,4,2,98.43
16184,194193,2017,19.7576,2,4,3,3,2,1,2,62.6
16185,194196,2017,25.8255,2,6,5,3,2,2,2,70.31
16186,194197,2017,30.511,1,7,7,7,3,2,2,93.44
16187,194198,2017,21.326,1,6,3,7,2,1,2,58.06
16188,194199,2017,21.1903,1,6,4,7,4,1,2,61.24
16189,194200,2017,36.4475,1,4,2,6,4,2,2,128.82
16190,194201,2017,17.7589,1,8,7,7,2,1,2,60.78
16191,194202,2017,21,2,5,2,2,3,2,2,68.04
16192,194204,2017,24.6436,2,5,4,3,1,1,2,71.22
16193,194206,2017,27.2812,2,8,5,5,2,2,2,81.65
16194,194207,2017,23.0495,1,3,7,5,1,2,2,73.03
16195,194208,2017,37.7994,1,6,1,4,3,3,2,122.47
16196,194210,2017,19.911,1,5,1,2,3,2,2,66.68
16197,194211,2017,27.7673,1,6,7,5,2,2,2,92.99
16198,194212,2017,33.321,1,1,4,2,4,1,2,107.96
16199,194213,2017,27.4671,1,8,1,7,4,4,2,79.38
16200,194214,2017,27.4316,1,8,6,5,3,3,2,82.1
16201,194215,2017,23.7438,2,1,1,1,2,2,2,83.92
16202,194217,2017,35,2,1,1,7,3,1,2,113.4
16203,194218,2017,21.4759,2,8,5,4,3,4,2,65.77
16204,194219,2017,30.3497,1,4,4,4,3,2,2,96.16
16205,194220,2017,18.6119,2,1,1,7,1,1,2,58.97
16206,194221,2017,16.6078,2,5,2,5,2,1,2,52.62
16207,194222,2017,21.6609,2,5,5,7,7,3,2,62.6
16208,194223,2017,21.8671,1,4,2,4,2,4,2,74.84
16209,194224,2017,22.4012,2,8,5,6,3,1,2,72.58
16210,194225,2017,33.8619,1,5,1,1,3,1,2,113.4
16211,194226,2017,27.0895,1,5,2,5,3,2,2,90.72
16212,194228,2017,18.2076,1,8,3,1,2,1,2,52.62
16213,194229,2017,31.8287,1,7,3,2,1,1,2,95.26
16214,194230,2017,26.5988,1,8,1,7,2,2,2,86.18
16215,194231,2017,21.9753,1,8,3,3,3,1,2,65.77
16216,194232,2017,24.8047,1,8,2,3,1,3,2,63.5
16217,194233,2017,29.7978,2,8,4,3,2,1,2,99.79
16218,194234,2017,18.4815,1,6,4,6,3,4,2,59.88
16219,194236,2017,36.6538,2,1,3,7,1,3,2,99.79
16220,194238,2017,29.5533,2,4,7,4,1,4,2,88.45
16221,194239,2017,22.1315,2,8,1,5,3,3,2,63.96
16222,194241,2017,29.0318,2,1,1,5,3,1,2,88.91
16223,194242,2017,24.2507,2,5,4,6,2,2,2,72.58
16224,194243,2017,25.7593,1,6,5,5,2,2,2,83.46
16225,194245,2017,26.4632,2,5,6,3,1,4,2,70.31
16226,194246,2017,21.2067,2,8,3,3,1,1,2,72.58
16227,194247,2017,18.9448,2,2,1,5,2,1,2,56.7
16228,194249,2017,21.9753,2,4,1,7,2,1,2,65.77
16229,194250,2017,20.4048,2,1,1,1,2,1,2,58.97
16230,194251,2017,20.0185,1,8,2,4,3,1,2,64.86
16231,194252,2017,24.4376,2,8,1,3,1,4,2,74.84
16232,194253,2017,22.1329,2,5,2,6,4,1,2,75.75
16233,194254,2017,24.1071,2,2,3,5,2,3,2,68.04
16234,194255,2017,20.3171,1,8,3,5,1,1,2,68.04
16235,194256,2017,22.8946,2,5,1,3,1,1,2,85.28
16236,194257,2017,22.4012,1,3,2,3,1,1,2,72.58
16237,194258,2017,19.9298,2,8,2,1,4,1,2,56.25
16238,194261,2017,22.9075,2,2,4,4,3,1,2,72.58
16239,194262,2017,35.3564,2,4,2,2,3,1,2,99.79
16240,194263,2017,23.1015,2,6,1,7,2,1,2,81.65
16241,194266,2017,34.2994,2,1,6,4,2,3,2,111.13
16242,194268,2017,20.6121,2,8,2,2,5,1,2,61.69
16243,194269,2017,26.5988,2,8,4,4,1,3,2,86.18
16244,194270,2017,32.7593,2,7,3,4,3,4,2,106.14
16245,194271,2017,20.6161,2,8,2,5,1,1,2,65.32
16246,194272,2017,23.9935,2,3,1,7,4,1,2,73.48
16247,194273,2017,19.179,1,8,7,7,1,1,2,62.14
16248,194274,2017,17.8955,2,4,2,7,1,1,2,56.7
16249,194275,2017,18.9615,2,5,4,4,3,1,2,63.5
16250,194276,2017,27.4024,2,4,1,5,3,1,2,83.92
16251,194277,2017,19.9967,2,1,7,5,2,1,2,61.24
16252,194278,2017,22.1797,1,6,2,5,3,3,2,62.6
16253,194279,2017,20.6121,2,6,1,7,1,4,2,61.69
16254,194280,2017,22.191,2,7,3,5,2,1,2,70.31
16255,194281,2017,27.2812,1,7,2,2,1,1,2,81.65
16256,194282,2017,18.3633,1,5,1,5,3,2,2,53.07
16257,194283,2017,22.3391,1,5,1,7,3,1,2,63.05
16258,194284,2017,14.9936,2,1,1,7,1,3,2,40.82
16259,194285,2017,18.1864,2,1,2,2,4,3,2,54.43
16260,194286,2017,18.5143,1,8,2,2,2,1,2,56.7
16261,194288,2017,20.4709,2,8,2,6,2,1,2,64.86
16262,194289,2017,18.9012,2,8,3,4,1,1,2,61.24
16263,194290,2017,21.8166,1,6,1,4,2,3,2,63.05
16264,194291,2017,19.9967,1,5,3,4,1,4,2,61.24
16265,194292,2017,25.0537,1,6,3,2,3,1,2,79.38
16266,194293,2017,26.0573,2,5,4,4,2,4,2,82.56
16267,194294,2017,21.1903,2,8,3,6,1,1,2,61.24
16268,194295,2017,32.6247,1,5,1,1,2,3,2,92.08
16269,194296,2017,22.7338,1,1,7,4,1,1,2,68.04
16270,194297,2017,18.9448,1,4,7,1,4,3,2,56.7
16271,194298,2017,22.9075,2,6,1,3,2,4,2,72.58
16272,194299,2017,21.6713,1,8,4,3,3,1,2,64.86
16273,194300,2017,22.7578,1,8,3,3,2,3,2,65.77
16274,194301,2017,25.918,1,8,4,4,3,1,2,77.57
16275,194302,2017,36.6494,1,1,1,7,1,1,2,116.12
16276,194303,2017,27.4648,2,1,1,1,6,3,2,70.31
16277,194304,2017,21.6978,2,8,2,1,1,1,2,61.24
16278,194305,2017,25.7338,1,8,1,6,2,3,2,86.18
16279,194307,2017,26.8268,2,6,6,1,2,3,2,80.29
16280,194309,2017,20.7581,1,4,1,1,3,1,2,65.77
16281,194310,2017,23.3029,2,8,2,3,1,1,2,65.77
16282,194311,2017,20.4618,2,1,7,2,1,3,2,61.24
16283,194312,2017,16.6846,2,5,6,6,2,1,2,58.97
16284,194313,2017,21.6602,1,3,4,4,1,3,2,58.97
16285,194314,2017,21.1903,1,2,1,5,2,3,2,61.24
16286,194315,2017,26.0573,2,6,1,4,2,2,2,82.56
16287,194316,2017,24.3287,2,8,3,5,1,3,2,70.31
16288,194318,2017,21.2617,1,8,3,1,3,1,2,54.43
16289,194319,2017,22.0015,2,7,2,1,1,2,2,75.3
16290,194320,2017,31.1468,1,1,1,1,2,1,2,106.6
16291,194321,2017,27.5802,1,7,2,4,1,1,2,89.36
16292,194322,2017,20.7347,2,1,7,7,1,1,2,63.5
16293,194324,2017,28.1404,2,6,3,2,2,4,2,86.18
16294,194326,2017,32.2006,1,8,2,6,3,3,2,104.33
16295,194327,2017,48.5118,2,4,2,7,3,1,2,171.46
16296,194328,2017,26.6817,1,7,3,4,2,4,2,77.11
16297,194329,2017,26.9522,1,2,1,6,3,1,2,95.26
16298,194331,2017,25.059,1,6,2,4,4,1,2,83.92
16299,194332,2017,25.329,2,6,2,4,1,2,2,77.57
16300,194333,2017,25.326,2,5,1,7,4,3,2,68.95
16301,194334,2017,24.5201,1,5,1,5,3,1,2,83.92
16302,194335,2017,21.1788,2,6,1,3,2,2,2,64.86
16303,194336,2017,22.4012,2,8,2,1,1,3,2,72.58
16304,194337,2017,19.1589,2,8,1,7,3,1,2,52.16
16305,194338,2017,21.4759,2,1,2,2,2,1,2,65.77
16306,194339,2017,19.8796,1,8,7,5,1,3,2,64.41
16307,194340,2017,27.9163,2,3,1,5,2,1,2,88.45
16308,194341,2017,20.7581,1,8,5,7,2,3,2,65.77
16309,194342,2017,20.3289,1,8,4,3,6,1,2,64.41
16310,194343,2017,22.7962,2,5,4,6,2,1,2,78.02
16311,194344,2017,21.3382,1,8,2,4,1,1,2,73.03
16312,194345,2017,24.1952,2,8,2,1,1,2,2,76.66
16313,194346,2017,21.7006,1,4,2,4,1,1,2,70.31
16314,194347,2017,30.7994,2,5,1,5,1,3,2,99.79
16315,194349,2017,24.6582,2,6,3,4,3,1,2,60.78
16316,194351,2017,28.4938,2,8,6,5,1,2,2,97.52
16317,194352,2017,23.9899,1,2,5,5,2,4,2,89.36
