,index,year,bmi,Vape Use,Physical Activity,Television,Electronic Devices,Grades,race,sex
518,189759,2017,22.3641,1,1,1,1,1,1,2
519,189760,2017,22.6021,1,1,1,1,1,1,2
520,189761,2017,18.0654,1,1,1,1,1,1,2
521,189762,2017,16.0988,1,1,1,1,1,1,2
522,189763,2017,21.2617,2,1,1,1,1,3,2
523,189764,2017,17.0318,1,1,1,1,1,1,2
524,189765,2017,17.182,1,1,1,1,1,4,2
525,189767,2017,18.9626,1,1,1,1,1,3,2
526,189770,2017,19.8274,2,2,2,2,1,1,2
527,189772,2017,18.6055,2,2,1,2,1,3,2
528,189773,2017,19.285,1,1,1,1,1,1,2
529,189774,2017,20.5878,1,1,1,1,1,3,2
530,189775,2017,18.8339,2,3,3,3,3,4,2
531,189776,2017,18.2076,1,1,1,1,1,3,2
532,189777,2017,21.0453,1,1,1,1,1,3,2
533,189778,2017,18.9931,1,1,1,1,1,2,2
534,189779,2017,20.8936,2,1,1,1,1,1,2
535,189780,2017,41.6468,1,1,1,1,1,3,2
536,189781,2017,22.9584,1,1,1,1,1,3,2
537,189782,2017,18.8339,1,1,1,1,1,3,2
538,189783,2017,25.1957,2,2,2,2,1,3,2
539,189785,2017,25.326,1,1,1,1,1,2,2
540,189786,2017,27.2812,1,1,1,1,1,3,2
541,189787,2017,20.3081,1,1,1,1,1,1,2
542,189788,2017,40.1219,2,1,1,1,1,3,2
543,189791,2017,28.3455,1,1,1,1,1,1,2
544,189793,2017,20.8611,2,1,1,1,1,1,2
545,189794,2017,21.1788,2,4,1,4,2,1,2
546,189795,2017,23.003,1,1,1,1,1,3,2
547,189799,2017,21.6832,2,1,1,1,1,4,2
548,189800,2017,18.7813,1,1,1,1,1,3,2
549,189801,2017,24.3287,2,1,1,1,1,1,2
550,189804,2017,18.4667,1,1,1,1,1,1,2
551,189805,2017,26.5069,2,1,1,1,3,3,2
552,189806,2017,19.285,1,1,1,1,1,4,2
553,189807,2017,17.68,1,1,1,1,1,3,2
554,189808,2017,24.585,2,1,1,1,1,3,2
555,189811,2017,24.1071,2,1,1,1,1,1,2
556,189812,2017,23.4923,1,1,1,1,1,1,2
557,189813,2017,18.519,1,1,1,1,1,3,2
558,189814,2017,17.8955,1,1,1,1,1,1,2
559,189815,2017,27.9961,1,1,1,1,1,3,2
560,189816,2017,19.6319,1,1,1,1,1,1,2
561,189818,2017,20.8264,1,1,1,1,1,3,2
562,189820,2017,16.4626,1,1,1,1,1,1,2
563,189821,2017,23.6253,1,4,2,4,2,1,2
564,189822,2017,21.4759,2,1,1,1,1,1,2
565,189823,2017,28.0,2,1,1,1,1,4,2
566,189824,2017,18.9448,1,1,1,1,1,3,2
567,189825,2017,17.4279,2,1,1,1,1,3,2
568,189826,2017,18.4388,1,1,1,1,2,1,2
569,189827,2017,18.4807,2,1,1,1,1,1,2
570,189828,2017,18.6119,2,1,1,1,1,1,2
571,189831,2017,18.7593,2,1,1,1,1,1,2
572,189832,2017,25.2338,2,1,1,1,1,1,2
573,189833,2017,17.0802,1,1,1,1,1,1,2
574,189834,2017,33.3257,2,1,1,1,1,4,2
575,189836,2017,22.8082,1,1,1,1,2,1,2
576,189837,2017,21.7107,2,1,1,1,1,1,2
577,189838,2017,24.1071,1,1,1,1,1,1,2
578,189839,2017,19.6584,1,2,1,2,1,1,2
579,189840,2017,23.3242,2,1,1,1,1,4,2
580,189841,2017,23.3029,1,1,1,1,1,1,2
581,189844,2017,17.4732,2,1,1,1,1,1,2
582,189845,2017,23.5433,2,1,1,1,1,1,2
583,189846,2017,20.375,2,2,1,2,1,1,2
584,189847,2017,20.6066,1,1,1,1,1,1,2
585,189848,2017,16.6612,1,1,1,1,1,1,2
586,189849,2017,20.5711,2,1,1,1,1,4,2
587,189850,2017,16.4246,1,1,1,1,1,4,2
588,189852,2017,20.0417,1,1,1,1,1,1,2
589,189853,2017,17.7188,1,1,1,1,1,1,2
590,189854,2017,21.2169,1,1,1,1,3,1,2
591,189856,2017,17.68,1,1,1,1,1,3,2
592,189857,2017,21.1611,1,1,1,1,2,4,2
593,189858,2017,30.7315,1,1,1,1,1,3,2
594,189859,2017,27.4671,1,1,1,1,1,2,2
595,189860,2017,25.5527,1,1,1,1,1,3,2
596,189862,2017,23.0988,2,1,1,1,1,1,2
597,189863,2017,29.1337,1,3,1,3,1,1,2
598,189864,2017,20.2442,6,1,1,1,1,1,2
599,189865,2017,22.2171,2,2,1,2,1,2,2
600,189866,2017,20.7347,2,1,1,1,1,1,2
601,189867,2017,23.5433,2,1,1,1,1,4,2
602,189868,2017,21.6261,2,1,1,1,1,1,2
603,189869,2017,29.157,2,1,1,1,1,3,2
604,189870,2017,20.1827,1,1,1,1,1,2,2
605,189872,2017,19.1511,1,2,1,2,1,1,2
606,189874,2017,20.4618,2,1,1,1,1,4,2
607,189875,2017,21.9723,2,1,1,1,2,1,2
608,189878,2017,18.5537,2,1,1,1,1,1,2
609,189879,2017,18.6055,1,1,1,1,1,1,2
610,189880,2017,21.9727,2,1,1,1,3,1,2
611,189881,2017,32.2693,2,2,1,2,2,1,2
612,189884,2017,19.805,1,1,1,1,2,1,2
613,189886,2017,17.737,2,4,4,4,2,1,2
614,189887,2017,21.817,1,1,1,1,1,1,2
615,189888,2017,18.8339,2,2,1,2,1,1,2
616,189889,2017,15.6955,1,1,1,1,1,4,2
617,189890,2017,17.182,2,1,1,1,1,1,2
618,189895,2017,19.9927,2,1,1,1,1,1,2
619,189896,2017,20.4618,2,1,1,1,1,4,2
620,189897,2017,15.7063,1,1,1,1,1,2,2
621,189898,2017,19.875,2,1,1,1,1,3,2
622,189902,2017,20.5606,2,1,1,1,1,1,2
623,189904,2017,26.5164,2,1,1,1,1,3,2
624,189908,2017,24.9116,1,1,1,1,1,2,2
625,189910,2017,19.5496,1,1,1,1,1,2,2
626,189912,2017,22.195,1,1,1,1,1,3,2
627,189913,2017,20.4091,1,1,1,1,1,4,2
628,189918,2017,21.9945,1,1,1,1,1,3,2
629,189919,2017,23.4024,1,1,1,1,1,2,2
630,189920,2017,18.3633,2,1,1,1,1,1,2
631,189921,2017,24.2425,2,1,1,1,1,1,2
632,189923,2017,20.09,2,2,1,2,1,1,2
633,189924,2017,20.4618,1,1,1,1,2,3,2
634,189926,2017,19.3284,1,1,1,1,1,3,2
635,189931,2017,20.2994,1,1,1,1,1,1,2
636,189934,2017,18.1598,1,1,1,1,1,1,2
637,189936,2017,37.4353,2,2,1,2,1,1,2
638,189938,2017,16.7994,2,1,1,1,1,1,2
639,189940,2017,21.9815,1,1,1,1,1,4,2
640,189942,2017,20.0893,2,1,1,1,1,1,2
641,189943,2017,21.5017,2,1,1,1,1,1,2
642,189946,2017,19.7751,1,1,1,1,1,3,2
643,189947,2017,21.1903,2,1,1,1,1,3,2
644,189948,2017,23.3242,2,1,1,1,1,1,2
645,189950,2017,22.7338,2,1,1,1,1,3,2
646,189953,2017,20.2487,2,2,1,2,1,2,2
647,189954,2017,33.3996,2,2,1,2,3,1,2
648,189955,2017,15.6955,1,1,1,1,1,3,2
649,189958,2017,17.415,1,1,1,1,1,1,2
650,189960,2017,29.4012,2,1,1,1,1,1,2
651,189961,2017,23.1015,2,1,1,1,2,1,2
652,189962,2017,21.4746,2,1,1,1,1,3,2
653,189963,2017,20.1577,1,1,1,1,1,3,2
654,189964,2017,21.8573,2,1,1,1,1,3,2
655,189965,2017,30.8246,2,1,1,1,1,3,2
656,189967,2017,18.4667,2,1,1,1,1,3,2
657,189969,2017,20.5353,2,1,1,1,1,1,2
658,189970,2017,18.9448,2,1,1,1,1,1,2
659,189971,2017,21.1903,2,1,1,1,1,1,2
660,189972,2017,18.8339,2,1,1,1,1,1,2
661,189973,2017,20.4117,2,1,1,1,1,1,2
662,189974,2017,19.2169,2,2,1,2,2,1,2
663,189976,2017,23.6208,1,1,1,1,1,1,2
664,189977,2017,20.7581,2,2,2,2,1,4,2
665,189978,2017,40.6577,2,1,1,1,1,2,2
666,189979,2017,20.1616,2,2,1,2,1,2,2
667,189980,2017,18.8339,2,1,1,1,1,3,2
668,189981,2017,21.2169,1,1,1,1,1,1,2
669,189984,2017,26.6593,1,1,1,1,1,4,2
670,189986,2017,21.4198,2,1,1,1,1,1,2
671,189989,2017,31.3534,1,1,1,1,1,3,2
672,189990,2017,18.7716,1,1,1,1,1,4,2
673,189992,2017,25.8751,2,2,1,2,1,3,2
674,189993,2017,23.5433,2,1,1,1,1,2,2
675,189994,2017,17.7731,2,1,1,1,1,4,2
676,189995,2017,17.6083,2,1,1,1,1,3,2
677,189997,2017,35.6963,1,1,1,1,1,4,2
678,189998,2017,25.3933,6,1,1,1,1,3,2
679,189999,2017,29.2344,2,1,1,1,1,4,2
680,190000,2017,20.6749,1,1,1,1,1,1,2
681,190002,2017,20.6594,1,1,1,1,1,1,2
682,190003,2017,20.5802,2,2,1,2,1,1,2
683,190004,2017,22.2794,1,1,1,1,1,4,2
684,190005,2017,21.9753,1,1,1,1,1,2,2
685,190006,2017,27.1998,2,2,1,2,1,3,2
686,190007,2017,17.8927,2,1,1,1,1,1,2
687,190008,2017,18.4807,1,1,1,1,1,4,2
688,190009,2017,20.9162,2,1,1,1,1,1,2
689,190010,2017,32.0847,2,1,1,1,1,1,2
690,190012,2017,20.4709,2,3,3,3,1,1,2
691,190016,2017,20.5889,2,1,1,1,1,1,2
692,190017,2017,24.7544,2,1,1,1,1,3,2
693,190018,2017,25.7701,2,1,1,1,1,1,2
694,190019,2017,23.8568,2,1,1,1,1,1,2
695,190020,2017,22.679,2,1,1,1,1,1,2
696,190021,2017,22.191,2,1,1,1,1,3,2
697,190022,2017,19.6319,2,2,2,2,1,1,2
698,190023,2017,22.9075,2,1,1,1,1,3,2
699,190025,2017,20.3081,1,1,1,1,1,1,2
700,190026,2017,19.6356,1,1,1,1,1,2,2
701,190027,2017,21.3382,2,1,1,1,1,1,2
702,190028,2017,23.9467,2,1,1,1,1,4,2
703,190029,2017,19.8796,1,1,1,1,1,1,2
704,190031,2017,23.6208,1,4,4,4,4,1,2
705,190033,2017,25.059,1,1,1,1,1,1,2
706,190034,2017,18.9448,1,1,1,1,1,1,2
707,190035,2017,25.1804,2,5,5,5,1,1,2
708,190036,2017,17.3242,1,1,1,1,1,1,2
709,190039,2017,17.8934,2,5,5,5,3,3,2
710,190041,2017,20.0234,2,1,1,1,1,1,2
711,190042,2017,25.7731,1,1,1,1,1,4,2
712,190043,2017,24.1071,1,2,2,2,1,3,2
713,190047,2017,20.2994,2,1,1,1,1,1,2
714,190048,2017,26.8178,2,1,1,1,2,1,2
715,190050,2017,37.993,2,2,1,2,1,1,2
716,190052,2017,18.8339,2,1,1,1,1,1,2
717,190053,2017,18.8283,1,1,1,1,1,1,2
718,190054,2017,17.4759,2,1,1,1,1,3,2
719,190055,2017,18.1864,1,1,1,1,1,2,2
720,190057,2017,25.8437,2,3,3,3,1,1,2
721,190059,2017,32.3023,1,1,1,1,1,4,2
722,190060,2017,26.9965,1,1,1,1,1,3,2
723,190061,2017,36.1928,1,2,1,2,1,1,2
724,190062,2017,23.1936,1,1,1,1,1,3,2
725,190063,2017,19.1832,2,1,1,1,2,1,2
726,190064,2017,17.839,2,1,1,1,1,2,2
727,190065,2017,19.3045,1,1,1,1,1,4,2
728,190067,2017,33.2907,1,1,1,1,1,3,2
729,190069,2017,18.9723,1,1,1,1,1,1,2
730,190070,2017,31.5,1,1,1,1,1,1,2
731,190071,2017,18.0742,1,1,1,1,1,3,2
732,190073,2017,18.6119,1,1,1,1,1,1,2
733,190074,2017,19.6584,1,1,1,1,1,4,2
734,190075,2017,26.2171,2,1,1,1,1,3,2
735,190078,2017,22.7338,1,1,1,1,1,3,2
736,190079,2017,27.7356,2,4,1,4,2,3,2
737,190080,2017,34.1007,2,1,1,1,1,2,2
738,190081,2017,21.5017,1,1,1,1,1,1,2
739,190082,2017,19.1256,1,1,1,1,1,3,2
740,190083,2017,24.1952,2,1,1,1,1,1,2
741,190084,2017,15.5527,1,1,1,1,1,1,2
742,190085,2017,19.285,2,1,1,1,1,2,2
743,190086,2017,22.4012,2,1,1,1,1,3,2
744,190087,2017,19.4599,2,1,1,1,1,3,2
745,190089,2017,19.6194,1,1,1,1,1,4,2
746,190090,2017,31.6547,2,1,1,1,1,3,2
747,190092,2017,21.2617,2,2,1,2,1,3,2
748,190093,2017,27.0578,2,2,1,2,4,4,2
749,190097,2017,19.6996,1,1,1,1,1,3,2
750,190098,2017,21.6728,2,1,1,1,1,1,2
751,190099,2017,18.8114,1,1,1,1,1,1,2
752,190100,2017,18.5143,2,1,1,1,1,1,2
753,190102,2017,19.7669,1,1,1,1,1,3,2
754,190104,2017,19.3284,1,1,1,1,1,1,2
755,190106,2017,24.7872,2,1,1,1,1,2,2
756,190108,2017,19.9298,2,1,1,1,1,3,2
757,190110,2017,21.6728,2,3,1,3,1,1,2
758,190111,2017,23.6208,2,3,1,3,1,1,2
759,190118,2017,30.1607,2,1,1,1,1,2,2
760,190119,2017,26.5988,2,1,1,1,1,2,2
761,190120,2017,27.2994,2,1,1,1,1,1,2
762,190121,2017,19.6194,3,1,1,1,1,1,2
763,190122,2017,26.3641,1,1,1,1,1,3,2
764,190123,2017,25.4603,2,1,1,1,1,2,2
765,190124,2017,25.7617,1,1,1,1,1,3,2
766,190125,2017,21.9753,2,1,1,1,1,2,2
767,190127,2017,25.7338,1,1,1,1,1,1,2
768,190128,2017,21.4759,2,1,1,1,1,2,2
769,190130,2017,23.6208,1,1,1,1,1,3,2
770,190131,2017,23.4787,2,1,1,1,1,1,2
771,190132,2017,19.3233,2,4,4,4,1,1,2
772,190134,2017,24.7831,1,1,1,1,4,1,2
773,190135,2017,23.0494,1,1,1,1,3,2,2
774,190136,2017,26.6612,2,1,1,1,1,2,2
775,190137,2017,22.4593,1,1,1,1,1,2,2
776,190138,2017,24.4376,2,1,1,1,1,1,2
777,190139,2017,23.9,2,1,1,1,1,2,2
778,190140,2017,19.12,2,1,1,1,1,2,2
779,190141,2017,20.2487,2,1,1,1,1,1,2
780,190142,2017,20.4618,1,2,1,2,1,4,2
781,190145,2017,20.8611,1,1,1,1,1,4,2
782,190146,2017,32.2006,2,5,3,5,4,4,2
783,190147,2017,26.2187,1,1,1,1,1,1,2
784,190148,2017,23.0255,2,1,1,1,1,1,2
785,190149,2017,18.8476,2,1,1,1,1,1,2
786,190150,2017,20.8611,2,1,1,1,1,1,2
787,190154,2017,18.866,2,1,1,1,1,1,2
788,190155,2017,18.2006,1,1,1,1,1,1,2
789,190158,2017,16.7127,2,1,1,1,1,1,2
790,190159,2017,22.2872,2,1,1,1,1,1,2
791,190160,2017,20.7581,1,1,1,1,1,1,2
792,190161,2017,21.108,2,1,1,1,2,2,2
793,190163,2017,17.2989,1,1,1,1,1,4,2
794,190164,2017,24.9917,2,1,1,1,1,3,2
795,190165,2017,21.8072,2,1,1,1,2,2,2
796,190169,2017,17.5779,1,1,1,1,1,1,2
797,190170,2017,26.701,2,1,1,1,1,3,2
798,190171,2017,27.9988,1,1,1,1,1,2,2
799,190174,2017,19.285,2,1,1,1,1,1,2
800,190175,2017,27.7356,2,3,4,3,2,1,2
801,190176,2017,14.7006,1,1,1,1,1,1,2
802,190177,2017,35.2931,2,5,4,5,1,2,2
803,190178,2017,22.5834,2,1,1,1,1,1,2
804,190179,2017,20.4414,2,1,1,1,2,1,2
805,190181,2017,19.7033,2,1,1,1,1,1,2
806,190182,2017,17.8955,1,1,1,1,1,1,2
807,190184,2017,38.6466,2,1,1,1,1,3,2
808,190185,2017,16.9735,1,1,1,1,1,1,2
809,190186,2017,18.4815,2,1,1,1,3,1,2
810,190187,2017,16.2407,1,1,1,1,1,4,2
811,190188,2017,20.4117,1,1,1,1,1,3,2
812,190189,2017,22.4298,2,1,1,1,1,3,2
813,190190,2017,18.6612,2,1,1,1,1,2,2
814,190191,2017,18.3287,2,2,3,2,1,1,2
815,190192,2017,17.6389,1,1,1,1,1,1,2
816,190194,2017,22.3476,2,1,1,1,4,1,2
817,190195,2017,27.0185,2,1,1,1,1,1,2
818,190197,2017,18.8339,2,1,1,1,1,4,2
819,190198,2017,18.6119,1,1,1,1,1,4,2
820,190200,2017,21.6728,1,1,1,1,1,1,2
821,190201,2017,30.6523,2,1,1,1,1,3,2
822,190202,2017,29.9792,1,1,1,1,1,1,2
823,190203,2017,25.6914,2,1,1,1,4,3,2
824,190207,2017,18.6927,2,1,1,1,1,4,2
825,190208,2017,27.3207,2,1,1,1,1,3,2
826,190209,2017,22.4986,2,1,1,1,1,3,2
827,190210,2017,20.8936,2,1,1,1,1,4,2
828,190211,2017,28.4938,2,1,1,1,1,1,2
829,190213,2017,23.3029,2,1,1,1,1,3,2
830,190214,2017,19.8465,1,2,1,2,1,1,2
831,190217,2017,21.1903,1,1,1,1,1,3,2
832,190218,2017,15.749,1,1,1,1,1,1,2
833,190219,2017,22.6797,2,1,1,1,1,2,2
834,190220,2017,21.8525,2,1,1,1,1,3,2
835,190221,2017,18.6437,2,1,1,1,1,3,2
836,190224,2017,19.4704,2,1,1,1,1,3,2
837,190227,2017,31.1053,2,5,6,5,1,2,2
838,190228,2017,24.2666,1,1,1,1,1,1,2
839,190229,2017,18.7813,2,1,1,1,1,4,2
840,190230,2017,16.0988,2,1,1,1,1,1,2
841,190232,2017,19.1589,1,1,1,1,1,3,2
842,190234,2017,18.6055,1,1,1,1,1,4,2
843,190236,2017,20.4048,2,1,1,1,1,3,2
844,190238,2017,22.191,1,1,1,1,1,4,2
845,190239,2017,19.9967,2,1,1,1,1,1,2
846,190241,2017,21.1293,1,1,1,1,1,1,2
847,190243,2017,33.8619,1,1,1,1,1,2,2
848,190244,2017,21.5586,5,1,1,1,1,1,2
849,190245,2017,24.9644,2,1,1,1,1,4,2
850,190246,2017,18.3287,2,1,1,1,1,1,2
851,190247,2017,18.3673,2,1,1,1,1,4,2
852,190248,2017,21.7731,2,1,1,1,1,3,2
853,190249,2017,22.917,2,1,1,1,1,1,2
854,190250,2017,21.9038,2,1,1,1,1,1,2
855,190251,2017,21.5209,2,1,1,1,1,1,2
856,190252,2017,17.496,2,1,1,1,1,1,2
857,190254,2017,22.2644,2,3,4,3,2,1,2
858,190255,2017,19.5527,1,1,1,1,1,1,2
859,190256,2017,21.6261,2,2,1,2,2,4,2
860,190257,2017,18.9626,1,1,1,1,1,3,2
861,190258,2017,26.2187,2,2,1,2,1,3,2
862,190261,2017,20.2906,2,2,1,2,1,3,2
863,190264,2017,21.6728,2,3,1,3,1,3,2
864,190265,2017,21.2067,2,1,1,1,1,1,2
865,190267,2017,20.6594,1,1,1,1,2,3,2
866,190268,2017,26.6593,2,1,1,1,1,3,2
867,190269,2017,17.7731,2,1,1,1,1,3,2
868,190270,2017,20.0417,1,1,1,1,1,1,2
869,190271,2017,22.6021,2,1,1,1,1,3,2
870,190272,2017,21.6978,2,1,1,1,1,3,2
871,190274,2017,29.157,1,1,1,1,1,1,2
872,190276,2017,20.4618,1,1,1,1,1,3,2
873,190277,2017,20.3171,2,1,1,1,1,1,2
874,190280,2017,17.5816,1,1,1,1,1,4,2
875,190281,2017,26.9983,2,1,1,1,1,2,2
876,190283,2017,16.6728,2,1,1,1,1,2,2
877,190284,2017,22.9075,1,1,1,1,1,2,2
878,190286,2017,23.6996,2,3,1,3,1,1,2
879,190287,2017,22.8082,2,1,1,1,1,1,2
880,190288,2017,18.7813,2,1,1,1,1,3,2
881,190290,2017,20.4863,1,1,1,1,1,2,2
882,190292,2017,21.4322,2,1,1,1,1,2,2
883,190293,2017,24.7872,2,1,1,1,1,4,2
884,190295,2017,22.129,2,1,1,1,1,1,2
885,190296,2017,23.8568,2,1,1,1,1,2,2
886,190297,2017,21.2169,2,2,1,2,1,4,2
887,190298,2017,22.7338,2,2,1,2,1,1,2
888,190300,2017,20.0074,2,1,1,1,1,2,2
889,190301,2017,16.1661,1,1,1,1,1,4,2
890,190303,2017,33.1251,2,1,1,1,1,2,2
891,190304,2017,21.6978,2,1,1,1,1,2,2
892,190305,2017,20.375,1,1,1,1,1,2,2
893,190307,2017,24.05,2,1,1,1,1,1,2
894,190308,2017,17.4279,2,1,1,1,2,1,2
895,190309,2017,23.6584,1,1,1,1,1,1,2
896,190310,2017,22.2171,1,4,4,4,3,1,2
897,190311,2017,21.8671,2,1,1,1,1,1,2
898,190312,2017,19.6074,2,1,1,1,1,1,2
899,190313,2017,16.5878,2,1,1,1,2,3,2
900,190315,2017,18.6593,1,1,1,1,1,1,2
901,190317,2017,22.4986,2,2,1,2,1,1,2
902,190318,2017,20.0893,2,1,1,1,1,1,2
903,190319,2017,17.4759,1,1,1,1,1,1,2
904,190320,2017,21.817,2,2,2,2,1,1,2
905,190321,2017,15.1559,1,1,1,1,1,1,2
906,190322,2017,17.7803,1,1,1,1,1,1,2
907,190324,2017,22.3319,2,1,1,1,1,1,2
908,190325,2017,25.1788,2,1,1,1,1,3,2
909,190326,2017,20.8936,2,1,1,1,1,1,2
910,190327,2017,20.8264,2,1,1,1,1,1,2
911,190328,2017,23.2284,1,1,1,1,1,4,2
912,190329,2017,18.9012,2,1,1,1,1,4,2
913,190331,2017,26.6593,1,1,1,1,1,4,2
914,190334,2017,18.1492,2,1,1,1,1,1,2
915,190335,2017,22.821,1,1,1,1,1,1,2
916,190336,2017,27.9163,1,1,1,1,1,3,2
917,190339,2017,22.9584,2,1,1,1,1,1,2
918,190342,2017,17.517,1,1,1,1,1,1,2
919,190346,2017,19.9927,2,1,1,1,1,1,2
920,190347,2017,18.9626,2,2,1,2,1,4,2
921,190348,2017,21.7006,1,1,1,1,1,3,2
922,190349,2017,20.1577,1,1,1,1,1,1,2
923,190350,2017,18.1827,2,1,1,1,1,1,2
924,190351,2017,19.2555,2,1,1,1,2,1,2
925,190353,2017,29.6229,2,1,1,1,3,3,2
926,190354,2017,22.7338,2,1,1,1,1,1,2
927,190356,2017,18.7813,2,1,1,1,1,4,2
928,190357,2017,19.0952,2,1,1,1,1,2,2
929,190360,2017,18.9615,6,1,1,1,1,4,2
930,190361,2017,21.5586,1,1,1,1,1,3,2
931,190364,2017,28.3455,1,1,1,1,1,2,2
932,190367,2017,23.3242,2,1,1,1,1,1,2
933,190368,2017,27.4024,2,1,1,1,1,1,2
934,190369,2017,19.8537,1,1,1,1,1,2,2
935,190373,2017,29.6229,1,1,1,1,1,1,2
936,190374,2017,20.4048,3,1,1,1,1,3,2
937,190376,2017,23.6208,2,1,1,1,1,1,2
938,190377,2017,20.7581,2,1,1,1,1,1,2
939,190378,2017,20.0417,1,1,1,1,1,1,2
940,190379,2017,44.7091,1,1,1,1,3,1,2
941,190380,2017,27.6427,1,1,1,1,1,1,2
942,190381,2017,21.5017,1,1,1,1,1,1,2
943,190382,2017,32.2006,1,1,1,1,1,4,2
944,190383,2017,18.8339,2,2,1,2,3,1,2
945,190385,2017,27.2812,1,1,1,1,1,1,2
946,190386,2017,18.5849,2,1,1,1,1,1,2
947,190388,2017,18.4024,1,1,1,1,1,1,2
948,190392,2017,18.9012,2,1,1,1,1,1,2
949,190393,2017,29.261,1,1,1,1,1,1,2
950,190395,2017,20.4048,1,1,1,1,1,1,2
951,190400,2017,21.4746,1,2,3,2,1,1,2
952,190401,2017,21.2169,2,1,1,1,1,1,2
953,190402,2017,19.2169,1,1,1,1,1,1,2
954,190403,2017,17.6088,1,1,1,1,1,1,2
955,190404,2017,16.2531,2,1,1,1,1,1,2
956,190407,2017,22.191,2,1,1,1,1,1,2
957,190409,2017,19.3992,2,1,1,1,1,1,2
958,190411,2017,30.7789,2,1,1,1,1,1,2
959,190412,2017,18.6119,1,1,1,1,3,1,2
960,190413,2017,20.0454,2,1,1,1,1,4,2
961,190414,2017,25.3099,1,1,1,1,1,3,2
962,190415,2017,18.7945,1,1,1,1,1,1,2
963,190416,2017,22.7578,1,1,1,1,1,1,2
964,190417,2017,17.7731,2,1,1,1,1,1,2
965,190418,2017,29.6566,2,1,1,1,1,2,2
966,190419,2017,18.8757,2,4,1,4,2,4,2
967,190420,2017,21.6172,2,1,1,1,1,2,2
968,190421,2017,19.285,1,1,1,1,1,4,2
969,190422,2017,21.825,1,1,1,1,1,4,2
970,190424,2017,20.0454,1,1,1,1,1,1,2
971,190425,2017,17.7188,1,1,1,1,1,3,2
972,190426,2017,17.6389,1,1,1,1,1,1,2
973,190428,2017,32.1765,1,1,1,1,1,3,2
974,190431,2017,21.0318,2,1,1,1,1,1,2
975,190436,2017,21.92,1,1,1,1,2,3,2
976,190437,2017,24.9114,1,1,1,1,4,3,2
977,190438,2017,25.0058,1,1,1,1,1,1,2
978,190439,2017,21.2169,2,1,1,1,1,1,2
979,190440,2017,19.6356,2,1,1,1,1,3,2
980,190443,2017,25.9012,2,4,3,4,1,1,2
981,190446,2017,20.3081,2,2,2,2,1,3,2
982,190447,2017,22.2171,2,1,1,1,1,2,2
983,190449,2017,26.0573,6,2,1,2,5,4,2
984,190450,2017,27.2812,1,1,1,1,1,4,2
985,190451,2017,20.8264,1,1,1,1,1,1,2
986,190454,2017,22.1204,1,1,1,1,1,1,2
987,190455,2017,25.7701,1,1,1,1,1,1,2
988,190456,2017,20.9033,2,1,1,1,1,1,2
989,190458,2017,31.0702,2,1,1,1,1,3,2
990,190460,2017,21.3601,1,1,1,1,1,2,2
991,190461,2017,18.3247,2,4,1,4,1,3,2
992,190464,2017,23.1053,2,1,1,1,1,4,2
993,190466,2017,22.821,1,1,1,1,1,1,2
994,190467,2017,24.2507,1,2,1,2,1,3,2
995,190468,2017,31.7809,2,3,2,3,2,3,2
996,190469,2017,26.1976,2,1,1,1,1,3,2
997,190470,2017,19.9967,2,2,2,2,1,3,2
998,190472,2017,25.1142,2,1,1,1,1,2,2
999,190475,2017,24.1071,1,1,1,1,1,3,2
1000,190477,2017,23.5433,2,1,1,1,1,1,2
1001,190478,2017,20.09,1,1,1,1,1,3,2
1002,190483,2017,20.4414,2,1,1,1,1,3,2
1003,190484,2017,22.9075,1,1,1,1,1,1,2
1004,190486,2017,21.0311,1,2,2,2,1,1,2
1005,190487,2017,17.2664,1,3,4,3,1,1,2
1006,190488,2017,24.3269,2,1,1,1,1,1,2
1007,190489,2017,24.9275,2,1,1,1,1,3,2
1008,190491,2017,40.4844,1,1,1,1,1,1,2
1009,190494,2017,25.3277,1,1,1,1,1,3,2
1010,190497,2017,19.3284,1,1,1,1,1,1,2
1011,190498,2017,21.1903,1,1,1,1,1,1,2
1012,190500,2017,24.2542,2,1,1,1,1,1,2
1013,190501,2017,23.8581,2,1,1,1,3,4,2
1014,190502,2017,15.679,1,1,1,1,1,4,2
1015,190503,2017,17.4662,2,1,1,1,1,1,2
1016,190505,2017,19.5988,1,1,1,1,1,1,2
1017,190506,2017,22.3476,2,1,1,1,1,3,2
1018,190508,2017,15.1559,1,1,1,1,1,4,2
1019,190509,2017,17.8934,1,1,1,1,1,3,2
1020,190511,2017,21.3049,4,3,2,3,1,3,2
1021,190512,2017,19.7033,1,1,1,1,1,1,2
1022,190514,2017,27.1998,1,1,1,1,1,4,2
1023,190515,2017,18.7813,1,1,1,1,1,3,2
1024,190516,2017,18.9615,2,2,1,2,1,1,2
1025,190519,2017,30.5343,2,1,1,1,1,2,2
1026,190520,2017,22.5834,1,1,1,1,1,4,2
1027,190521,2017,25.5527,2,1,1,1,1,3,2
1028,190524,2017,30.7661,1,1,1,1,1,1,2
1029,190525,2017,23.5433,1,1,1,1,1,4,2
1030,190527,2017,35.5596,1,1,1,1,1,1,2
1031,190528,2017,16.9735,1,1,1,1,1,1,2
1032,190529,2017,14.6645,2,3,1,3,1,4,2
1033,190530,2017,18.8339,1,1,1,1,1,1,2
1034,190531,2017,22.191,2,1,1,1,1,1,2
