,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use,cyber_bullied
32,173463,2015,20.9408,1,7,0.5,2.0,2,1,2,71.67,2,1
33,173464,2015,17.68,2,7,5.0,5.0,4,3,2,49.9,1,2
34,173465,2015,25.9513,1,4,0.0,3.0,3,3,2,68.95,1,2
35,173466,2015,21.793,2,4,0.0,5.0,1,1,2,55.79,2,2
36,173467,2015,25.6677,2,7,1.0,3.0,1,1,2,90.72,2,2
37,173468,2015,21.6609,1,4,1.0,0.5,2,3,2,62.6,2,2
38,173469,2015,18.9541,2,7,0.5,1.0,1,4,2,46.72,2,2
39,173471,2015,18.3673,1,7,0.5,3.0,5,3,2,56.25,1,2
40,173472,2015,18.3247,1,5,0.0,5.0,2,1,2,58.06,2,2
41,173473,2015,25.4256,2,6,2.0,3.0,2,1,2,73.48,2,2
42,173474,2015,21.1903,2,3,5.0,3.0,2,2,2,61.24,1,2
43,173476,2015,21.1446,2,7,3.0,0.5,7,4,2,50.8,1,2
44,173477,2015,18.4904,1,1,0.0,3.0,6,3,2,55.34,2,2
45,173478,2015,28.2222,2,2,3.0,5.0,2,3,2,63.5,2,1
46,173479,2015,16.2939,2,2,0.5,2.0,1,4,2,49.9,2,2
47,173480,2015,36.7314,2,3,1.0,0.5,1,1,2,112.49,2,2
48,173482,2015,20.7197,1,7,2.0,2.0,2,3,2,59.88,2,2
49,173483,2015,21.9753,1,0,0.0,0.0,5,3,2,65.77,1,2
50,173485,2015,20.9063,2,1,5.0,5.0,7,3,2,53.52,2,2
51,173486,2015,23.699,1,0,0.5,5.0,4,2,2,68.49,2,1
52,173487,2015,32.1765,2,4,3.0,4.0,2,1,2,92.99,2,2
53,173488,2015,24.5,2,7,0.0,5.0,1,1,2,79.38,2,2
54,173489,2015,19.5988,1,7,0.5,4.0,3,2,2,63.5,2,2
55,173490,2015,24.097,2,6,3.0,3.0,1,1,2,72.12,2,2
56,173491,2015,21.6978,2,3,0.5,2.0,1,4,2,61.24,2,2
57,173492,2015,28,2,4,5.0,2.0,1,2,2,90.72,1,2
58,173493,2015,24.1071,2,5,0.0,0.5,2,1,2,68.04,2,1
59,173496,2015,17.4814,1,7,5.0,5.0,3,4,2,43.09,1,2
60,173497,2015,24.8047,1,5,0.5,2.0,2,3,2,63.5,2,2
61,173498,2015,34.9899,2,0,0.0,5.0,2,1,2,95.26,2,1
62,173499,2015,20.0417,2,1,1.0,3.0,4,1,2,63.5,2,2
63,173500,2015,36.6538,2,5,3.0,0.0,2,3,2,99.79,2,2
64,173501,2015,22.9584,1,7,0.5,3.0,2,3,2,70.31,2,2
65,173502,2015,18.3395,2,5,1.0,1.0,3,3,2,59.42,2,2
66,173503,2015,24.7051,2,7,2.0,0.5,3,1,2,73.94,2,2
67,173504,2015,23.9,1,3,2.0,5.0,2,1,2,63.5,2,2
68,173505,2015,20.6121,2,6,0.0,1.0,1,1,2,61.69,2,2
69,173506,2015,25.7405,2,2,4.0,2.0,1,2,2,74.39,2,2
70,173507,2015,20.4863,2,4,3.0,1.0,2,1,2,54.43,2,2
71,173509,2015,21.3407,2,6,0.5,2.0,1,1,2,56.7,2,2
72,173510,2015,23.8581,2,7,4.0,0.5,1,1,2,68.95,2,2
73,173511,2015,20.09,1,7,2.0,5.0,2,3,2,58.06,2,1
74,173512,2015,23.6996,2,7,1.0,0.5,2,1,2,72.58,2,2
75,173513,2015,18.4807,2,7,2.0,3.0,1,1,2,52.16,1,2
76,173514,2015,23.4923,1,3,0.0,2.0,3,1,2,70.31,2,2
77,173515,2015,17.5816,2,7,3.0,3.0,1,1,2,52.62,2,2
78,173516,2015,19.8277,2,4,2.0,2.0,1,3,2,45.81,2,2
79,173517,2015,18.7945,2,7,2.0,4.0,1,3,2,56.25,2,2
80,173519,2015,42.3177,2,0,5.0,1.0,1,3,2,115.21,2,2
81,173520,2015,29.8201,2,5,3.0,3.0,1,3,2,86.18,2,2
82,173521,2015,22.3391,2,6,0.0,1.0,2,4,2,63.05,2,1
83,173522,2015,25.7405,2,3,0.0,5.0,2,4,2,74.39,2,2
84,173523,2015,21,2,5,5.0,5.0,5,1,2,68.04,2,2
85,173524,2015,31.4954,1,7,0.0,2.0,2,1,2,99.79,1,1
86,173527,2015,20.0893,1,0,4.0,0.5,7,1,2,56.7,1,2
87,173528,2015,22.9075,2,4,0.0,4.0,3,1,2,72.58,2,2
88,173529,2015,28.2526,1,1,0.5,4.0,6,1,2,81.65,1,2
89,173530,2015,34.1007,1,4,2.0,0.0,2,4,2,102.06,2,2
90,173531,2015,34.658,1,4,4.0,3.0,7,3,2,106.14,2,2
91,173532,2015,17.9989,2,7,2.0,3.0,1,3,2,50.8,2,2
92,173533,2015,17.4279,2,5,2.0,4.0,3,3,2,52.16,2,2
93,173534,2015,19.2489,1,7,1.0,3.0,2,1,2,57.61,1,2
94,173535,2015,24.924,1,0,0.0,0.0,1,3,2,59.88,2,2
95,173536,2015,34.0669,1,4,0.0,4.0,2,1,2,104.33,2,2
96,173537,2015,18.7716,1,7,4.0,3.0,2,1,2,46.27,2,2
97,173539,2015,34.2994,2,5,2.0,0.5,1,1,2,111.13,2,1
98,173540,2015,20.3289,1,2,0.0,2.0,2,2,2,64.41,1,2
99,173541,2015,21.326,2,2,0.5,4.0,1,4,2,58.06,2,2
100,173542,2015,21.3754,1,2,5.0,5.0,2,3,2,60.33,1,2
101,173543,2015,18.6593,2,2,0.0,1.0,4,1,2,50.8,2,2
102,173544,2015,19.8931,2,3,2.0,3.0,1,1,2,70.31,2,2
103,173545,2015,21.8166,2,6,0.5,5.0,2,3,2,63.05,2,2
104,173547,2015,21.2169,1,7,1.0,0.0,2,1,2,63.5,2,2
105,173548,2015,17.7534,2,2,0.0,0.0,6,2,2,56.25,2,2
106,173549,2015,21,2,5,1.0,0.0,3,3,2,68.04,2,1
107,173550,2015,17.8934,2,4,0.5,2.0,1,1,2,61.24,2,2
108,173551,2015,26.357,2,5,4.0,4.0,1,1,2,74.39,2,2
109,173552,2015,18.8339,1,7,0.0,0.5,3,1,2,54.43,1,1
110,173553,2015,27.0895,2,7,3.0,3.0,1,3,2,90.72,2,2
111,173554,2015,19.1488,2,6,1.0,1.0,1,1,2,55.34,2,2
112,173555,2015,20.4922,1,3,0.5,0.0,1,4,2,55.79,1,2
113,173556,2015,21.9723,2,5,3.0,0.5,2,3,2,63.5,2,2
114,173559,2015,25.4256,2,4,1.0,2.0,1,1,2,73.48,2,2
115,173561,2015,19.9967,1,7,3.0,0.5,2,1,2,61.24,1,2
116,173562,2015,31.3386,2,1,0.0,5.0,2,3,2,88.45,2,2
117,173564,2015,29.4759,2,3,3.0,5.0,2,4,2,90.27,2,2
118,173565,2015,20.1437,2,7,4.0,1.0,1,1,2,61.69,2,2
119,173567,2015,22.9714,2,7,2.0,0.5,2,3,2,81.19,2,2
120,173568,2015,20.9982,1,0,0.0,1.0,5,4,2,55.79,1,2
121,173569,2015,23.0352,1,5,3.0,2.0,1,3,2,58.97,1,2
122,173571,2015,18.8283,2,7,0.5,1.0,1,1,2,51.26,2,2
123,173572,2015,21.9753,2,6,0.5,0.0,1,1,2,65.77,2,1
124,173573,2015,21.9723,1,7,2.0,2.0,2,2,2,63.5,1,2
125,173574,2015,25.92,1,7,3.0,5.0,3,4,2,79.38,1,1
126,173575,2015,23.3242,1,5,0.5,1.0,2,1,2,63.5,1,1
127,173576,2015,23.6996,2,7,2.0,2.0,1,1,2,72.58,2,2
128,173577,2015,27.2812,1,3,0.5,0.0,5,3,2,81.65,1,2
129,173578,2015,20.9917,2,7,4.0,3.0,1,3,2,57.15,1,2
130,173579,2015,25.8962,2,3,0.5,3.0,2,2,2,74.84,2,2
131,173580,2015,36.1236,2,0,5.0,5.0,7,2,2,83.46,2,2
132,173581,2015,19.8996,2,5,3.0,3.0,3,1,2,63.05,2,1
133,173582,2015,19.5527,2,7,3.0,0.5,1,1,2,59.88,2,2
134,173583,2015,17.9989,1,5,2.0,0.5,2,3,2,50.8,2,2
135,173584,2015,28.5273,2,2,3.0,5.0,1,3,2,73.03,2,2
136,173585,2015,16.73,2,1,0.0,2.0,1,4,2,44.45,2,2
137,173586,2015,27.2994,1,7,1.0,0.5,3,1,2,88.45,2,2
138,173587,2015,18.7945,2,6,3.0,0.5,3,2,2,56.25,2,2
139,173588,2015,26.5781,2,7,5.0,2.0,3,1,2,68.04,2,2
140,173589,2015,17.0474,2,7,2.0,4.0,3,2,2,63.5,1,2
141,173591,2015,18.421,1,7,2.0,2.0,3,4,2,61.69,2,2
142,173592,2015,19.12,2,7,5.0,4.0,4,3,2,50.8,2,2
143,173593,2015,19.2555,2,5,0.0,1.0,1,4,2,58.97,2,2
144,173594,2015,34.7151,2,0,0.5,5.0,2,3,2,97.98,2,2
145,173596,2015,21.7618,2,4,1.0,4.0,3,3,2,68.95,2,2
146,173597,2015,23.7877,2,7,1.0,4.0,2,3,2,57.15,2,2
147,173598,2015,21.9753,2,4,0.5,3.0,1,1,2,65.77,2,2
148,173599,2015,19.4637,2,1,2.0,0.5,1,1,2,56.25,2,2
149,173600,2015,20.3169,1,7,4.0,4.0,2,4,2,53.98,2,2
150,173601,2015,22.4986,2,5,0.0,5.0,1,4,2,63.5,2,1
151,173602,2015,24.3372,2,7,0.0,4.0,1,4,2,77.11,2,2
152,173603,2015,16.0647,2,5,0.5,2.0,2,1,2,48.08,2,2
153,173604,2015,28.0088,2,5,5.0,0.0,2,1,2,104.33,2,2
154,173605,2015,24.5514,1,5,2.0,1.0,2,1,2,73.48,1,2
155,173606,2015,21.1788,2,5,0.5,1.0,1,4,2,64.86,2,2
156,173607,2015,26.3414,2,7,2.0,5.0,1,3,2,83.46,2,2
157,173608,2015,26.6731,1,7,0.5,0.5,3,3,2,79.83,2,2
158,173609,2015,20.0454,2,5,0.0,5.0,2,1,2,67.13,2,2
159,173610,2015,18.7813,1,4,5.0,3.0,2,1,2,49.9,2,2
160,173611,2015,25.0274,1,7,1.0,0.5,3,1,2,61.69,1,2
161,173612,2015,29.3492,2,7,0.0,5.0,2,1,2,92.99,2,2
162,173615,2015,27.7743,2,5,2.0,0.5,4,1,2,88,2,2
163,173616,2015,33.3223,2,0,2.0,4.0,2,1,2,90.72,2,2
164,173617,2015,21.6978,1,7,1.0,2.0,2,3,2,61.24,2,2
165,173618,2015,21.1713,2,6,1.0,3.0,1,4,2,56.25,2,2
166,173619,2015,19.8438,2,5,2.0,3.0,1,3,2,50.8,2,2
167,173620,2015,25.0537,2,4,1.0,4.0,2,4,2,79.38,2,2
168,173621,2015,20.9408,2,6,4.0,4.0,2,1,2,71.67,2,2
169,173622,2015,20.5353,1,1,3.0,5.0,7,2,2,72.58,1,2
170,173623,2015,17.9269,2,5,2.0,5.0,2,3,2,47.63,2,2
171,173624,2015,37.0286,1,7,4.0,5.0,5,3,2,113.4,1,1
172,173625,2015,20.0893,1,0,3.0,3.0,2,4,2,56.7,2,2
173,173626,2015,20.2442,2,5,1.0,3.0,2,3,2,49.9,2,2
174,173627,2015,19.5527,1,7,0.0,0.0,2,3,2,59.88,1,2
175,173628,2015,18.9936,1,2,5.0,5.0,3,3,2,51.71,2,2
176,173629,2015,20.2906,1,6,0.5,0.5,1,3,2,62.14,2,2
177,173630,2015,23.7033,1,4,0.5,0.0,4,1,2,79.38,1,2
178,173632,2015,29.0256,2,5,2.0,2.0,1,3,2,99.34,2,2
179,173633,2015,20.0576,1,7,0.0,5.0,4,3,2,49.44,1,2
180,173634,2015,20.09,1,4,2.0,1.0,3,3,2,58.06,2,2
181,173635,2015,17.2664,1,1,0.0,0.0,4,3,2,49.9,1,2
182,173636,2015,20.4048,2,4,3.0,3.0,2,1,2,58.97,2,2
183,173638,2015,17.6679,2,0,5.0,5.0,1,2,2,40.82,2,2
184,173639,2015,33.4727,2,4,2.0,1.0,3,1,2,102.51,2,2
185,173640,2015,24.6436,2,5,2.0,0.0,2,4,2,71.22,2,2
186,173641,2015,20.3171,1,7,1.0,4.0,3,1,2,68.04,1,1
187,173643,2015,19.2508,2,5,2.0,2.0,3,1,2,68.04,2,1
188,173644,2015,50.1417,2,0,0.0,5.0,2,4,2,141.52,2,2
189,173645,2015,15.9963,2,5,5.0,1.0,3,2,2,43.55,2,2
190,173646,2015,23.003,2,4,0.5,2.0,2,3,2,56.7,2,2
191,173647,2015,18.2866,2,4,1.0,0.5,2,1,2,61.24,2,2
192,173648,2015,18.9012,2,5,2.0,4.0,3,1,2,61.24,2,2
193,173649,2015,20.375,2,0,5.0,3.0,2,1,2,52.16,2,2
194,173650,2015,15.1077,1,0,2.0,1.0,1,3,2,42.64,2,2
195,173651,2015,18.8339,1,7,0.5,5.0,1,1,2,54.43,1,2
196,173653,2015,19.9927,1,7,0.5,0.0,2,4,2,54.43,2,2
197,173654,2015,21.6978,1,0,2.0,3.0,2,4,2,61.24,2,2
198,173655,2015,23.7847,2,5,0.0,3.0,2,2,2,67.13,2,2
199,173656,2015,20.4618,1,7,2.0,4.0,2,1,2,61.24,1,2
200,173657,2015,16.2531,2,7,0.5,0.0,3,1,2,54.43,2,2
201,173658,2015,22.6021,2,0,5.0,5.0,3,3,2,65.32,2,2
202,173660,2015,19.285,2,5,4.0,0.5,2,1,2,54.43,2,2
203,173661,2015,24.3811,2,4,4.0,0.5,1,1,2,81.65,2,2
204,173662,2015,41.087,1,6,0.5,5.0,6,1,2,130.18,1,1
205,173663,2015,18.0149,2,6,0.5,2.0,1,1,2,60.33,2,2
206,173664,2015,19.4625,2,4,3.0,2.0,1,1,2,51.71,2,2
207,173665,2015,25.7782,2,7,0.0,4.0,2,1,2,68.49,2,1
208,173666,2015,19.7576,2,5,2.0,3.0,1,1,2,62.6,2,2
209,173667,2015,26.3724,2,3,0.0,3.0,2,1,2,78.93,2,2
210,173668,2015,21.5349,1,5,3.0,4.0,7,3,2,60.78,1,2
211,173669,2015,25.059,2,7,1.0,5.0,3,1,2,83.92,1,2
212,173670,2015,28.3379,1,7,0.5,1.0,1,3,2,69.85,1,2
213,173671,2015,19.7033,2,7,1.0,1.0,3,1,2,58.97,2,1
214,173672,2015,22.082,2,2,0.0,3.0,2,1,2,54.43,2,2
215,173673,2015,17.1378,2,5,0.0,3.0,3,3,2,38.56,2,2
216,173674,2015,19.3284,1,3,0.5,1.0,3,1,2,61.24,1,2
217,173675,2015,21.4746,2,5,1.0,0.0,4,4,2,68.04,2,2
218,173677,2015,20.0417,2,7,1.0,4.0,2,1,2,63.5,2,2
219,173678,2015,30.6158,1,7,0.0,0.0,3,1,2,91.63,2,1
220,173679,2015,17.68,2,3,1.0,2.0,1,2,2,49.9,2,2
221,173680,2015,21.5349,2,5,2.0,0.5,2,2,2,60.78,2,2
222,173681,2015,17.68,1,0,5.0,5.0,6,2,2,49.9,1,2
223,173682,2015,19.5496,2,4,2.0,3.0,1,1,2,58.51,2,2
224,173683,2015,19.4637,2,0,0.0,4.0,7,2,2,56.25,2,2
225,173685,2015,18.2006,2,7,1.0,3.0,1,4,2,58.97,2,2
226,173687,2015,17.4279,1,7,1.0,2.0,1,1,2,52.16,2,2
227,173689,2015,18.3213,1,7,0.0,5.0,3,4,2,51.71,1,2
228,173690,2015,17.8394,1,5,1.0,1.0,2,3,2,50.35,2,2
229,173691,2015,23.5433,2,7,1.0,3.0,1,1,2,68.04,2,2
230,173692,2015,19.2555,2,7,0.0,5.0,1,4,2,58.97,2,2
231,173694,2015,32.6247,2,4,1.0,2.0,1,3,2,92.08,2,2
232,173695,2015,16.4626,2,5,0.0,2.0,1,1,2,52.16,2,2
233,173696,2015,25.8711,2,5,0.5,3.0,2,3,2,66.23,2,2
234,173698,2015,23.6584,2,3,0.0,1.0,2,3,2,64.41,2,2
235,173701,2015,23.3029,2,5,0.5,4.0,3,1,2,65.77,2,2
236,173702,2015,22.4298,2,5,0.0,0.5,1,4,2,67.13,2,2
237,173703,2015,30.7647,2,5,0.5,4.0,2,4,2,88.91,2,2
238,173704,2015,24.9114,2,7,1.0,2.0,3,3,2,70.31,2,2
239,173705,2015,16.0714,2,5,5.0,3.0,2,2,2,45.36,2,2
240,173706,2015,18.3213,2,7,0.5,1.0,2,1,2,51.71,2,2
241,173707,2015,24.0977,1,7,0.5,3.0,2,3,2,61.69,1,2
242,173708,2015,22.7578,1,7,5.0,5.0,2,2,2,65.77,2,2
243,173710,2015,21.825,2,7,2.0,0.0,3,3,2,65.32,1,2
244,173711,2015,19.1589,2,4,0.5,0.5,2,3,2,52.16,2,2
245,173712,2015,19.2591,2,7,1.0,3.0,1,1,2,46.27,2,2
246,173713,2015,28.92,1,4,5.0,1.0,4,1,2,91.63,2,2
247,173714,2015,20.4048,1,4,0.5,0.0,4,3,2,58.97,1,2
248,173715,2015,30.3117,1,2,1.0,2.0,5,3,2,90.72,2,2
249,173716,2015,22.7338,2,3,3.0,1.0,3,1,2,68.04,2,2
250,173718,2015,18.0484,1,3,5.0,2.0,3,3,2,52.16,2,2
251,173719,2015,20.375,1,7,0.0,3.0,2,3,2,52.16,1,1
252,173720,2015,17.5,1,4,1.0,5.0,2,1,2,56.7,1,2
253,173721,2015,20.7191,2,7,0.5,2.0,3,1,2,67.13,2,2
254,173722,2015,24.4296,1,6,0.5,0.0,3,1,2,68.95,1,2
255,173723,2015,18.6437,2,7,3.0,4.0,5,4,2,52.62,1,2
256,173724,2015,19.1235,1,7,1.0,0.0,1,2,2,67.59,2,2
257,173725,2015,16.8757,2,7,1.0,0.5,1,1,2,47.63,2,2
258,173726,2015,22.494,2,7,5.0,2.0,3,1,2,61.24,2,2
259,173727,2015,27.2812,1,6,0.0,2.0,1,3,2,81.65,1,1
260,173730,2015,27.4316,1,5,1.0,2.0,2,3,2,82.1,1,2
261,173731,2015,27.2812,2,3,0.0,2.0,3,4,2,81.65,2,1
262,173732,2015,15.5938,2,7,0.5,0.0,1,4,2,39.92,2,2
263,173735,2015,23.0988,2,7,0.5,2.0,2,1,2,74.84,1,1
264,173736,2015,29.7336,2,4,2.0,2.0,2,3,2,83.92,2,2
265,173737,2015,19.7033,2,4,3.0,3.0,1,1,2,58.97,2,2
266,173738,2015,40.7314,2,5,2.0,4.0,7,4,2,124.74,2,2
267,173740,2015,21.2067,2,7,3.0,3.0,1,1,2,72.58,2,2
268,173741,2015,20.2994,2,5,0.5,0.5,2,1,2,65.77,2,2
269,173742,2015,16.6592,1,7,3.0,0.0,3,1,2,55.79,1,2
270,173743,2015,19.0855,1,7,2.0,2.0,2,4,2,65.32,1,2
271,173744,2015,18.6082,1,7,0.0,0.5,1,4,2,49.44,2,2
272,173750,2015,19.1488,2,5,2.0,2.0,2,4,2,55.34,2,2
273,173751,2015,18.0484,1,2,1.0,0.0,2,4,2,52.16,2,2
274,173753,2015,19.6319,1,7,0.0,0.5,3,2,2,52.16,2,2
275,173754,2015,25.6677,2,6,2.0,3.0,2,3,2,90.72,2,2
276,173755,2015,19.8252,2,7,0.5,0.5,2,1,2,47.63,2,2
277,173756,2015,25.0058,1,7,3.0,3.0,1,3,2,74.84,1,2
278,173757,2015,22.2171,2,4,2.0,5.0,2,2,2,68.04,2,2
279,173758,2015,26.8246,2,6,0.5,5.0,4,4,2,73.03,2,2
280,173759,2015,22.4986,2,7,1.0,2.0,2,1,2,63.5,2,2
281,173760,2015,23.0988,2,6,0.5,0.5,1,1,2,74.84,2,2
282,173762,2015,17.68,2,7,5.0,0.0,1,4,2,49.9,2,2
283,173763,2015,27.1998,2,4,2.0,3.0,1,4,2,86.18,2,2
284,173764,2015,18.2006,1,5,3.0,0.5,4,1,2,58.97,2,2
285,173766,2015,23.6996,1,5,3.0,4.0,2,3,2,72.58,1,2
286,173768,2015,23.9,2,3,1.0,4.0,2,1,2,63.5,2,2
287,173769,2015,20.0893,2,7,2.0,5.0,2,3,2,56.7,2,2
288,173770,2015,22.333,1,7,4.0,5.0,4,1,2,70.76,1,2
289,173771,2015,16.1437,2,2,3.0,5.0,3,1,2,49.44,2,2
290,173772,2015,41.6786,2,3,2.0,0.0,2,3,2,124.74,2,2
291,173773,2015,21.9945,1,7,3.0,3.0,3,3,2,59.88,2,2
292,173774,2015,20.2487,2,7,5.0,2.0,2,3,2,57.15,2,2
293,173776,2015,25.5848,2,6,0.5,0.5,2,3,2,73.94,2,2
294,173780,2015,24.5014,1,3,4.0,0.0,1,4,2,88.45,2,2
295,173781,2015,21.8573,2,7,0.0,0.0,1,3,2,61.69,2,2
296,173782,2015,24.1071,1,7,0.5,0.0,4,3,2,68.04,1,2
297,173783,2015,23.3386,1,7,0.0,5.0,2,4,2,69.85,2,2
298,173784,2015,19.9967,2,7,0.0,4.0,2,1,2,61.24,2,2
299,173785,2015,16.0988,2,5,0.0,0.5,1,1,2,52.16,2,2
300,173786,2015,29.157,1,1,0.5,0.0,7,4,2,79.38,1,1
301,173787,2015,31.6547,1,5,0.0,2.0,2,3,2,86.18,2,2
302,173788,2015,19.1589,1,5,0.5,0.5,3,3,2,52.16,1,2
303,173790,2015,30.5455,2,5,2.0,3.0,2,4,2,107.96,2,2
304,173791,2015,19.4922,2,4,2.0,0.5,2,2,2,49.9,2,2
305,173792,2015,20.5701,1,3,0.5,2.0,1,1,2,44.45,2,2
306,173793,2015,28.2526,2,5,2.0,1.0,5,1,2,81.65,2,2
307,173795,2015,29.0381,2,5,3.0,5.0,1,3,2,83.92,2,2
308,173796,2015,15.9036,1,0,5.0,5.0,3,3,2,54.43,1,2
309,173797,2015,27.4894,2,7,3.0,5.0,7,1,2,74.84,1,2
310,173798,2015,20.0893,1,0,0.0,0.5,1,1,2,56.7,2,2
311,173799,2015,17.8394,1,6,1.0,1.0,2,3,2,50.35,1,2
312,173800,2015,25.6088,2,3,4.0,2.0,2,3,2,68.04,2,2
313,173801,2015,29.8201,1,2,3.0,1.0,3,3,2,86.18,1,2
314,173802,2015,17.9355,1,1,0.5,4.0,3,2,2,43.09,1,2
315,173803,2015,23.3906,1,5,1.0,4.0,3,4,2,59.88,1,2
316,173805,2015,23.6208,2,4,4.0,4.0,1,3,2,74.84,2,2
317,173806,2015,21.6978,1,7,3.0,0.5,2,3,2,61.24,1,2
318,173809,2015,32.7779,1,6,3.0,0.0,3,1,2,109.77,2,2
319,173811,2015,21,1,1,2.0,0.0,4,4,2,68.04,2,2
320,173812,2015,20.1616,1,0,5.0,0.0,5,4,2,54.89,1,2
321,173813,2015,23.9467,2,5,1.0,0.5,1,4,2,71.67,2,2
322,173814,2015,23.3242,2,4,2.0,0.0,1,2,2,63.5,2,2
323,173817,2015,17.8934,2,7,1.0,0.0,1,1,2,61.24,2,2
324,173818,2015,23.6208,1,2,1.0,2.0,3,3,2,74.84,2,2
325,173819,2015,31.4954,2,7,0.5,5.0,4,3,2,99.79,2,2
326,173820,2015,18.4807,1,2,2.0,0.5,3,3,2,52.16,1,2
327,173821,2015,17.2419,1,0,5.0,5.0,4,3,2,45.81,2,1
328,173823,2015,17.9269,1,5,3.0,4.0,3,3,2,47.63,2,2
329,173824,2015,21.1903,1,6,2.0,1.0,1,1,2,61.24,2,2
330,173825,2015,19.4922,2,4,2.0,1.0,2,1,2,49.9,2,2
331,173826,2015,18.6437,1,7,2.0,5.0,7,3,2,52.62,1,2
332,173827,2015,30.0656,2,5,1.0,2.0,2,1,2,95.26,2,2
333,173828,2015,18.3213,2,4,3.0,2.0,2,3,2,51.71,2,2
334,173831,2015,19.8438,2,7,1.0,5.0,1,1,2,50.8,2,2
335,173832,2015,20.5802,1,7,0.0,0.0,5,1,2,66.68,1,1
336,173834,2015,20.7581,2,5,1.0,2.0,1,1,2,65.77,2,2
337,173835,2015,20.4618,2,7,1.0,0.0,2,1,2,61.24,2,2
338,173836,2015,18.4258,2,4,3.0,3.0,3,1,2,47.17,2,2
339,173837,2015,26.6817,2,2,2.0,2.0,3,3,2,77.11,2,2
340,173838,2015,19.0988,2,4,2.0,0.5,3,1,2,63.96,2,1
341,173839,2015,20.4048,2,4,1.0,3.0,2,1,2,58.97,2,2
342,173840,2015,31.9084,2,3,0.5,5.0,1,4,2,76.66,2,2
343,173841,2015,24.5,1,5,0.0,3.0,7,1,2,79.38,1,2
344,173842,2015,30.3117,1,7,4.0,0.0,2,1,2,90.72,2,2
345,173843,2015,20.2778,1,7,0.5,0.0,3,1,2,71.67,2,2
346,173844,2015,17.4279,2,6,0.0,3.0,2,1,2,52.16,2,2
347,173845,2015,23.003,2,7,2.0,1.0,3,3,2,56.7,2,2
348,173846,2015,19.8438,2,7,1.0,0.5,1,1,2,50.8,2,2
349,173847,2015,20.4863,1,7,1.0,1.0,2,1,2,54.43,2,2
350,173848,2015,23.6208,1,2,3.0,4.0,3,3,2,74.84,1,1
351,173849,2015,20.4048,2,3,2.0,5.0,2,3,2,58.97,2,2
352,173850,2015,20.3269,1,7,1.0,1.0,2,1,2,55.34,1,2
353,173851,2015,20.7232,2,5,0.5,1.0,3,1,2,69.4,2,2
354,173852,2015,19.9744,2,0,2.0,0.5,5,1,2,53.07,2,2
355,173853,2015,27.5494,1,3,2.0,2.0,1,1,2,84.37,2,2
356,173854,2015,13.7191,2,0,5.0,5.0,3,3,2,44.45,2,1
357,173855,2015,21.6713,2,6,1.0,1.0,1,1,2,64.86,2,2
358,173856,2015,20.1461,2,7,0.0,4.0,2,1,2,68.95,2,2
359,173857,2015,24.3372,2,7,1.0,2.0,2,1,2,77.11,2,2
360,173858,2015,25.9012,2,7,2.0,0.5,1,1,2,83.92,2,2
361,173859,2015,22.191,1,7,1.0,5.0,3,2,2,70.31,1,1
362,173860,2015,21.9723,1,5,3.0,2.0,2,2,2,63.5,1,2
363,173861,2015,16.6485,2,5,3.0,3.0,2,1,2,33.57,2,2
364,173862,2015,17.179,1,7,3.0,0.5,3,1,2,54.43,2,2
365,173863,2015,19.2391,2,7,2.0,2.0,3,1,2,44.45,2,2
366,173864,2015,22.7578,2,5,0.0,3.0,2,3,2,65.77,2,2
367,173865,2015,18.6055,1,7,2.0,0.0,2,1,2,47.63,1,2
368,173866,2015,17.8506,1,6,2.0,1.0,1,1,2,44,2,2
369,173868,2015,21.825,2,2,0.5,4.0,7,3,2,65.32,1,2
370,173869,2015,21.6978,1,2,2.0,0.5,2,3,2,61.24,2,2
371,173870,2015,14.7227,2,7,5.0,5.0,1,1,2,36.29,2,2
372,173872,2015,17.4279,2,3,1.0,1.0,2,1,2,52.16,2,2
373,173873,2015,18.9584,2,5,2.0,1.0,1,1,2,58.06,2,2
374,173874,2015,17.1272,1,7,1.0,0.0,3,1,2,51.26,2,2
375,173875,2015,21.7006,2,7,1.0,5.0,2,1,2,70.31,2,2
376,173879,2015,25.9483,1,2,0.5,5.0,1,1,2,63.96,2,2
377,173880,2015,25.8255,1,4,2.0,0.5,2,1,2,70.31,2,2
378,173881,2015,24.2906,1,7,0.0,0.0,2,1,2,74.39,2,2
379,173882,2015,30.3497,1,7,1.0,2.0,4,1,2,96.16,2,2
380,173883,2015,25.4829,2,1,0.5,3.0,3,4,2,80.74,2,2
381,173884,2015,20.8264,1,0,0.0,0.0,1,1,2,56.7,1,2
382,173885,2015,27.4648,1,7,0.0,0.0,2,1,2,70.31,1,2
383,173886,2015,23.4931,2,0,2.0,2.0,7,3,2,63.96,2,2
384,173887,2015,18.3287,2,4,3.0,2.0,2,3,2,49.9,2,2
385,173888,2015,29.4111,2,5,5.0,5.0,2,3,2,83.01,2,2
386,173890,2015,18.4807,1,1,1.0,5.0,3,1,2,52.16,2,1
387,173891,2015,17.2664,2,0,0.0,4.0,1,1,2,49.9,2,2
388,173892,2015,19.3233,2,7,1.0,0.5,1,4,2,47.63,2,2
389,173893,2015,23.6996,2,7,0.5,0.5,2,4,2,72.58,2,2
